Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|8156|6.57134|32.1412|39868|39936|6.5753|6.5641|1.66092|Numerical|3|11|6.575298|6.564103|6.575298|14.651464|0|22044|PFOR|BP|176|176|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999287|0|2000|0|2000|0|0|17892|8132|-1|-1|-1|-1|
Bimbo_1|0|Dict_1toN|6|10|7_Number of Records|11_Venta_hoy|integer|double|262144|524288|2101|103962|124.771|5.04307|4|104724|65536|5.00638|0.987413|Dict_1toN|6|10|65536.000000|5.006331|126.700822|5.677431|-2065|12378|BP|-1|1|2113|-1|-1|-1|-1|-1.000000|16904|16916|0.999291|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|75416|87008|8|20|-1|-1|
CityMaxCapita_1|0|DFOR|0|16|1_City_Admin|17_Listed Number|string|integer|545836|262144|7663|43017|71.2301|6.09396|15845|42969|34.4485|6.10077|1.1605|DFOR|0|16|34.476756|6.102048|34.476756|7.611393|0|8519|BP|BP|2|613|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2|1|34432|42981|-1|-1|-1|-1|
CityMaxCapita_1|0|Dict_1toN|11|26|12_Influencer?|27_Twitter Client|integer|string|262144|1410658|10193|21651|25.718|65.1544|5856|50557|44.765|27.9023|1.77154|Dict_1toN|11|26|44.765027|27.902328|37.723989|51.403199|-1093|23114|BP|-1|2|46|-1|-1|-1|-1|-1.000000|9333|1221|0.986896|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|18080|20388|12|24|-1|-1|
CityMaxCapita_1|0|Dict_1to1|12|14|13_Keyword|15_Language|string|string|646505|393571|26194|3807|24.6814|103.381|26260|19216|24.6194|20.4814|1.51582|Dict_1to1|12|14|24.619383|20.481422|24.619383|217.442541|0|17406|BP|-1|15|21|198|440|1584|3544|0.993228|72|72|0.833333|142|161|0.900621|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|10.898342|0|47473|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|9908|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|192109|53|5.94661|15214.6|209191|161893|5.46102|4.98091|1.9311|Equality|22|1|5.461363|4.981892|5.461363|396.285714|0|159826|-1|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CityMaxCapita_1|0|Dict_1to1|22|2|23_State_Country|3_City|string|string|1142397|660352|192109|86504|5.94661|7.63377|209191|135033|5.46102|4.8903|1.23549|Dict_1to1|22|2|5.461363|4.892040|5.461363|7.646237|0|48622|BP|-1|5751|4536|0|0|16|-1|-1.000000|23016|23088|0.996362|63319|63338|0.999747|-1.000000|-1|-1|-1|-1|2|21554|-1|-1|-1|-1|-1|48|
CityMaxCapita_1|0|Dict_Sharing|23|28|24_State|29_User Loc|string|string|388154|795139|301664|124373|1.28671|6.39318|43423|392334|8.9389|2.02669|1.02281|Dict_Sharing|23|28|8.947145|2.070001|1.552995|8.659004|-206556|292297|-1|-1|50|14506|-1|-1|-1|-1|-1.000000|206860|268039|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|25096|91828|124361|-1|-1|-1|-1|
CMSprovider_1|0|Dict_1to1|6|5|7_HCPCS_DESCRIPTION|6_HCPCS_CODE|string|string|4087274|589823|161557|31308|25.2993|18.8394|174255|100977|23.4557|5.84116|1.42707|Dict_1to1|6|5|23.456917|5.841683|23.456917|28.014772|0|79914|BP|-1|1439|1521|198|1471|1584|11792|0.997965|5768|5768|0.997920|13690|13709|0.998833|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9|
