Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Equality|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|10997|6.57134|23.8378|39868|39936|6.5753|6.5641|1.5682|Equality|3|11|6.575298|6.564103|6.575298|23.503646|0|28782|PFOR|-1|176|176|1390|1369|8365|10976|0.997813|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CityMaxCapita_1|0|Equality|17|21|18_Long Domain|22_Short Domain|string|string|383796|372891|90922|53422|4.22116|6.9801|90898|84607|4.22227|4.40733|1.21588|Equality|17|21|4.641440|4.880900|4.641440|8.197123|0|30907|DICT|-1|1086|969|2245|2232|34136|45192|0.999380|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|-1|-1|-1|-1|-1|8209|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|209215|53|5.4604|15214.6|209191|161893|5.46102|4.98091|1.77325|Equality|22|1|5.461363|4.981892|5.461363|28809.571429|0|161833|DICT|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CommonGovernment_1|0|Equality|7|13|8_award_type_code|14_cd_contactiontype|string|string|327684|327684|14252|21|22.9921|15604|14228|14228|23.0309|23.0309|1.99369|Equality|7|13|23.030925|23.030925|23.030925|11702.857143|0|14199|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|9|10|10_baseandalloptionsvalue|11_baseandexercisedoptionsvalue|double|double|524288|524288|286429|65805|1.83043|7.9673|286405|294649|1.83058|1.77936|1.64962|Equality|9|10|1.830583|1.779365|1.830583|7.982947|0|228973|PSEUDODECIMAL|-1|33920|35778|5470|5480|49257|65784|0.999635|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|60294|21|4.34776|12483|60270|60270|4.34949|4.34949|1.99851|Equality|20|21|4.349494|4.349494|4.349494|9362.285714|0|60242|RLE|-1|536|536|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|41|43|42_prod_or_serv_code|44_psc_code|string|string|524292|524292|83567|21|6.27391|24966.3|83543|83543|6.27571|6.27571|1.99892|Equality|41|43|6.275714|6.275714|6.275714|18724.571429|0|83514|DICT|-1|774|774|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Corporations_1|0|Equality|4|16|5_city|17_location|string|string|262417|262410|262473|99|0.999787|2650.61|262449|262438|0.999878|0.999893|1.99902|Equality|4|16|0.999985|0.999985|0.999985|9371.904762|0|262386|UNCOMPRESSED|-1|29|29|0|1|21|54|0.481481|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|-1|-1|-1|-1|-1|24|
Corporations_1|0|Equality|10|22|11_founding_date|23_short_descriptiion|string|string|262168|263091|262209|1112|0.999844|236.593|262185|263123|0.999935|0.999878|1.99493|Equality|10|22|0.999985|0.999985|0.999985|292.577151|0|262195|UNCOMPRESSED|-1|2|11|10|11|674|1063|0.973659|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65525|-1|-1|-1|-1|-1|28|
Corporations_1|0|Equality|12|8|13_industries|9_facebook_account|string|string|262526|465422|2381|238159|110.259|1.95425|2357|273864|111.381|1.69946|1.14834|Equality|12|8|112.527218|1.707946|112.527218|1.964442|0|35580|DICT|-1|13|4085|4190|4184|177764|236778|0.999882|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|61352|-1|-1|-1|-1|-1|1360|
Corporations_1|0|Equality|13|17|14_keywords|18_long_description|string|string|786683|265017|10578|3158|74.3697|83.9193|10553|265073|74.5459|0.999789|20.066|Equality|13|17|74.538848|0.999985|74.538848|93.796882|0|262195|DICT|-1|2|23|22|23|2117|3085|0.990924|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|65513|-1|-1|-1|-1|-1|52|
Corporations_1|0|Equality|18|7|19_name|8_crunchbase_account|string|string|1635835|276372|1012054|16497|1.61635|16.7529|1012030|276468|1.61639|0.999653|1.25273|Equality|18|7|1.616423|0.999986|1.616423|16.905620|0|260028|FSST|-1|63040|265|266|266|12259|16384|0.998291|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4|65270|-1|-1|-1|-1|-1|92|
Corporations_1|0|Equality|25|2|26_twitter_account|3_angelco_account|string|string|300923|263249|179370|1482|1.67767|177.631|179346|263269|1.67789|0.999924|2.44739|Equality|25|2|1.681153|0.999985|1.681153|185.025305|0|261830|FSST|-1|1258|39|38|39|1067|1445|0.980623|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64275|65497|-1|-1|-1|-1|-1|16|
Eixo_1|0|Equality|3|30|4_Cor da Pele|38_escolaridade do aluno|string|string|1605065|1610573|26533|10561|60.4932|152.502|26509|34691|60.5479|46.4262|1.64986|Equality|3|30|60.860160|46.576622|60.860160|151.407370|0|23941|DICT|-1|7|8|293|287|7978|10428|0.997315|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1431|1424|-1|-1|-1|-1|-1|112|
Eixo_1|0|Equality|20|55|28_desempregado|63_seguro_desenprego|string|string|390147|389826|10508|117|37.1286|3331.85|10484|10232|37.2136|38.0987|1.94974|Equality|20|55|38.204759|38.459550|38.204759|13921.904762|0|10107|DICT|-1|2|2|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1591|1698|-1|-1|-1|-1|-1|96|
Eixo_1|0|Equality|23|54|31_ds_tipo_beneficiario|62_povo_indigena|string|string|391008|389820|10717|109|36.4848|3576.33|10693|10201|36.5667|38.2139|1.92998|Equality|23|54|37.192809|38.546425|37.192809|13921.619048|0|10084|DICT|-1|6|1|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1672|1700|-1|-1|-1|-1|-1|88|
Eixo_1|0|Equality|33|42|41_instituicao|50_no_subdependencia_admin|string|string|359126|321218|29288|3093|12.2619|103.853|29264|10183|12.2719|31.5445|1.21821|Equality|33|42|14.781281|45.171987|14.781281|11469.428571|0|7082|DICT|-1|53|4|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|48253|53722|-1|-1|-1|-1|-1|3072|
Eixo_1|0|Equality|35|36|43_municipio_da_ue|44_municipio_do_local_da_oferta|string|string|1007176|1007927|77546|8317|12.9881|121.189|77522|83797|12.9921|12.0282|1.8788|Equality|35|36|12.992131|12.028199|12.992131|122.777814|0|75587|DICT|-1|382|557|416|419|6157|8296|0.996625|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Eixo_1|0|Equality|37|2|45_no_dependencia_admin|3_Codigo Diploma_Certificado|string|string|903582|332963|11272|120069|80.1616|2.7731|11248|199214|80.3327|1.67138|1.60241|Equality|37|2|80.332681|1.743216|80.332681|2.979865|0|79267|DICT|-1|3|5124|5117|5124|83785|111839|0.999750|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|60412|-1|-1|-1|-1|-1|8209|
Eixo_1|0|Equality|38|40|46_no_modalidade|48_no_programa|string|string|393684|393684|10383|133|37.9162|2960.03|10359|10359|38.0041|38.0041|1.97014|Equality|38|40|38.419440|38.419440|38.419440|14061.619048|0|10219|DICT|-1|2|2|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1424|1424|-1|-1|-1|-1|-1|112|
Eixo_1|0|Equality|50|17|58_nu_telefone_celular|20_comunidade_quilombola|string|string|390924|389820|11461|109|34.1091|3576.33|11436|10201|34.1836|38.2139|1.8701|Equality|50|17|34.543077|38.546425|34.543077|13921.619048|0|10084|DICT|-1|65|1|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1428|1700|-1|-1|-1|-1|-1|88|
Eixo_1|0|Equality|52|53|60_pcd|61_populacao_campo|string|string|393220|389820|30|109|13107.3|3576.33|6|10201|65536.7|38.2139|73.4317|Equality|52|53|65536.666667|38.546425|65536.666667|13921.619048|0|10084|ONE_VALUE|-1|1|1|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1700|-1|-1|-1|-1|-1|88|
Eixo_1|0|Equality|67|66|77_uf_do_local_da_oferta|76_uf_da_ue|string|string|393220|393220|41589|63|9.4549|6241.59|41565|41565|9.46036|9.46036|1.99582|Equality|67|66|9.460363|9.460363|9.460363|9513.290323|0|41523|DICT|-1|27|27|1|1|31|42|0.333333|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
