Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Equality|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|10997|6.57134|23.8378|39868|39936|6.5753|6.5641|1.5682|Equality|3|11|6.575298|6.564103|6.575298|21.376835|0|27673|PFOR|-1|176|176|1480|1369|613|10976|0.997813|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CityMaxCapita_1|0|Equality|17|21|18_Long Domain|22_Short Domain|string|string|383796|372891|90922|53422|4.22116|6.9801|90898|84607|4.22227|4.40733|1.21588|Equality|17|21|4.641440|4.880900|4.641440|8.249779|0|31197|DICT|-1|1086|969|2220|2232|2258|45192|0.999380|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|-1|-1|-1|-1|-1|8209|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|209215|53|5.4604|15214.6|209191|161893|5.46102|4.98091|1.77325|Equality|22|1|5.461363|4.981892|5.461363|1917.571429|0|161440|DICT|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CommonGovernment_1|0|Equality|7|13|8_award_type_code|14_cd_contactiontype|string|string|327684|327684|14252|21|22.9921|15604|14228|14228|23.0309|23.0309|1.99369|Equality|7|13|23.030925|23.030925|23.030925|780.000000|0|13807|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|9|10|10_baseandalloptionsvalue|11_baseandexercisedoptionsvalue|double|double|524288|524288|286429|65805|1.83043|7.9673|286405|294649|1.83058|1.77936|1.64962|Equality|9|10|1.830583|1.779365|1.830583|8.156863|0|230373|PSEUDODECIMAL|-1|33920|35778|5321|5480|3213|65784|0.999635|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|60294|21|4.34776|12483|60270|60270|4.34949|4.34949|1.99851|Equality|20|21|4.349494|4.349494|4.349494|624.000000|0|59849|RLE|-1|536|536|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|41|43|42_prod_or_serv_code|44_psc_code|string|string|524292|524292|83567|21|6.27391|24966.3|83543|83543|6.27571|6.27571|1.99892|Equality|41|43|6.275714|6.275714|6.275714|1248.000000|0|83122|DICT|-1|774|774|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Corporations_1|0|Equality|12|8|13_industries|9_facebook_account|string|string|262526|465422|2381|238159|110.259|1.95425|2357|273864|111.381|1.69946|1.14834|Equality|12|8|112.527218|1.707946|112.527218|1.974831|0|36827|DICT|-1|13|4085|4241|4184|11681|236778|0.999882|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|61352|-1|-1|-1|-1|-1|1360|
Corporations_1|0|Equality|15|17|16_linkedin_account|18_long_description|string|string|1764437|265017|661904|3158|2.6657|83.9193|661880|265073|2.6658|0.999789|1.39378|Equality|15|17|2.682216|0.999985|2.682216|114.626087|0|262708|-1|-1|26950|23|40|23|115|3085|0.990924|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|37501|65513|-1|-1|-1|-1|-1|52|
Corporations_1|0|Equality|15|22|16_linkedin_account|23_short_descriptiion|string|string|1764437|263091|661904|1112|2.6657|236.593|661880|263123|2.6658|0.999878|1.39514|Equality|15|22|2.682216|0.999985|2.682216|168.628205|0|261534|FSST|-1|26950|11|20|11|78|1063|0.973659|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|37501|65525|-1|-1|-1|-1|-1|28|
Corporations_1|0|Equality|16|4|17_location|5_city|string|string|262410|262417|262462|110|0.999802|2385.61|262438|262449|0.999893|0.999878|1.99902|Equality|16|4|0.999985|0.999985|0.999985|624.523810|0|262000|UNCOMPRESSED|-1|29|29|0|1|21|61|0.540984|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|-1|-1|-1|-1|-1|28|
Corporations_1|0|Equality|18|2|19_name|3_angelco_account|string|string|1635835|263249|1012054|1482|1.61635|177.631|1012030|263269|1.61639|0.999924|1.25827|Equality|18|2|1.616423|0.999985|1.616423|151.195402|0|261511|-1|-1|63040|39|40|39|87|1445|0.980623|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4|65497|-1|-1|-1|-1|-1|16|
Corporations_1|0|Equality|18|7|19_name|8_crunchbase_account|string|string|1635835|276372|1012054|16497|1.61635|16.7529|1012030|276468|1.61639|0.999653|1.25273|Equality|18|7|1.616423|0.999986|1.616423|18.010485|0|261030|FSST|-1|63040|265|260|266|763|16384|0.998291|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4|65270|-1|-1|-1|-1|-1|92|
Corporations_1|0|Equality|25|10|26_twitter_account|11_founding_date|string|string|300923|262168|179370|102|1.67767|2570.27|179346|262185|1.67789|0.999935|2.46017|Equality|25|10|1.681153|0.999985|1.681153|624.000000|0|261751|FSST|-1|1258|2|0|2|21|68|0.588235|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64275|65534|-1|-1|-1|-1|-1|13|
