Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|DFOR|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|49881|8332|5.25539|31.4623|39868|39936|6.5753|6.5641|1.3709|DFOR|3|11|6.575298|6.564103|5.730550|54.968337|0|29290|BP|BP|176|176|-1|-1|-1|-1|-1.000000|705|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|2000|0|0|4064|7600|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|0|16|1_City_Admin|17_Listed Number|string|integer|545836|262144|7663|43017|71.2301|6.09396|15845|42969|34.4485|6.10077|1.1605|DFOR|0|16|34.476756|6.102048|34.476756|7.061118|0|5835|-1|BP|2|613|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2|1|37116|42981|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|0|6|1_City_Admin|7_Favorites|string|integer|545836|262144|7663|125756|71.2301|2.08454|15845|121796|34.4485|2.15232|1.03164|DFOR|0|6|34.476756|2.152320|34.476756|2.217406|0|3575|-1|BP|2|17585|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|614530|2|0|118212|125720|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|0|25|1_City_Admin|26_Tweets|string|integer|545836|262144|7663|136084|71.2301|1.92634|15845|133436|34.4485|1.96457|1.0385|DFOR|0|25|34.476756|1.964567|34.476756|2.014184|0|3286|-1|BP|2|29690|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|727620|2|0|130140|136048|-1|-1|-1|-1|
CityMaxCapita_1|0|DFOR|0|8|1_City_Admin|9_Followers|string|integer|545836|262144|7663|101244|71.2301|2.58923|15845|97136|34.4485|2.69873|1.03741|DFOR|0|8|34.476756|2.698732|34.476756|2.789448|0|3159|BP|BP|2|5278|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|1183506|2|0|93968|101208|-1|-1|-1|-1|
CMSprovider_1|0|DFOR|4|3|5_BENE_UNIQUE_CNT|4_BENE_DAY_SRVC_CNT|integer|integer|262144|262144|74638|52829|3.51221|4.96212|64393|68805|4.071|3.80996|1.04496|DFOR|4|3|4.071571|3.810454|3.764868|6.261651|0|21687|BP|BP|794|1210|-1|-1|-1|-1|-1.000000|3177|3188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|8539|1|1|38688|49625|-1|-1|-1|-1|
CommonGovernment_1|0|DFOR|11|24|12_bureau_code|25_fk_rec_mat|string|integer|393220|262144|24431|29276|16.0951|8.95423|29641|29589|13.2661|8.85951|1.10284|DFOR|11|24|13.266084|10.702813|13.266084|12.376375|0|3312|BP|BP|71|5|-1|-1|-1|-1|-1.000000|285|296|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|3|0|5384|20896|28964|-1|-1|-1|-1|
CommonGovernment_1|0|DFOR|16|27|17_code|28_funding_agency_key|string|integer|393220|262144|27409|2276|14.3464|115.178|41423|4866|9.49279|53.8726|1.55934|DFOR|16|27|9.492794|53.872585|9.492794|117.606101|0|2637|BP|BP|44|44|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|244528410|1704064396|0|0|2052|2072|-1|-1|-1|-1|
CommonGovernment_1|0|DFOR|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|59029|4244|4.44094|61.7681|60270|60270|4.34949|4.34949|1.90508|DFOR|20|21|4.349494|4.349494|4.300192|62.459852|0|55382|BP|BP|536|536|-1|-1|-1|-1|-1.000000|2145|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|47374150|0|0|2052|2072|-1|-1|-1|-1|
CommonGovernment_1|0|DFOR|41|45|42_prod_or_serv_code|46_psc_key|string|integer|524292|262144|72633|5196|7.21837|50.4511|83543|57213|6.27571|4.5819|1.80853|DFOR|41|45|6.275714|4.581816|6.275714|50.911633|0|52064|BP|BP|774|774|-1|-1|-1|-1|-1.000000|3097|3108|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1653019798|-1226718722|0|0|2052|2072|-1|-1|-1|-1|
