Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1toN|1|0|2_F2|1_F1|string|string|557506|458756|58459|3549|9.5367|129.263|56892|18022|9.79937|25.4553|1.20813|Dict_1toN|1|0|9.799202|25.455332|9.799202|131.035704|0|14521|BP|-1|74|5|-1|-1|-1|-1|-1.000000|595|615|0.973984|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2588|2604|300|312|-1|-1|
Bimbo_1|0|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|7716|6.57134|33.9741|39868|39936|6.5753|6.5641|1.67627|Numerical|3|11|6.575298|6.564103|6.575298|34.080083|0|32244|PFOR|BP|176|176|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999021|0|2000|0|2000|0|0|7692|7692|-1|-1|-1|-1|
Bimbo_1|0|Dict_1toN|7|10|8_Producto_ID|11_Venta_hoy|integer|double|262144|524288|60241|76234|4.35159|6.87735|68525|104724|3.82552|5.00638|1.26946|Dict_1toN|7|10|3.825524|5.006331|3.825524|6.880962|0|28530|BP|-1|242|2113|-1|-1|-1|-1|-1.000000|29776|29788|0.999597|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|45428|45444|972|984|-1|-1|
CityMaxCapita_1|0|Dict_1toN|0|14|1_City_Admin|15_Language|string|string|545836|393571|7663|3363|71.2301|117.03|15845|19216|34.4485|20.4814|3.17985|Dict_1toN|0|14|34.476756|20.481422|34.476756|118.939559|0|15907|BP|-1|2|21|-1|-1|-1|-1|-1.000000|207|233|0.931330|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|0|3072|3088|12|24|-1|-1|
CityMaxCapita_1|0|Dict_1toN|20|26|21_Region|27_Twitter Client|string|string|776748|1410658|10495|19393|74.0112|72.7406|15797|50557|49.1706|27.9023|2.22009|Dict_1toN|20|26|49.295424|27.902328|49.295424|72.163802|0|31009|BP|-1|5|46|-1|-1|-1|-1|-1.000000|2510|2331|0.993136|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|0|16996|17008|24|36|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|13.346641|0|53933|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|3448|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|209215|53|5.4604|15214.6|209191|161893|5.46102|4.98091|1.77325|Equality|22|1|5.461363|4.981892|5.461363|38398.571429|0|161839|DICT|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CityMaxCapita_1|0|Dict_1toN|23|2|24_State|3_City|string|string|388154|660352|33945|121683|11.4348|5.42682|43423|135033|8.9389|4.8903|1.14668|Dict_1toN|23|2|8.947145|4.892040|8.947145|5.539912|0|15786|BP|-1|50|4536|-1|-1|-1|-1|-1.000000|73797|76193|0.999790|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|21554|45180|45256|204|216|-1|-1|
CMSprovider_1|0|Dict_1toN|6|5|7_HCPCS_DESCRIPTION|6_HCPCS_CODE|string|string|4087274|589823|161557|22804|25.2993|25.8649|174255|100977|23.4557|5.84116|1.4929|Dict_1toN|6|5|23.456917|5.841683|23.456917|25.934265|0|78225|BP|-1|1439|1521|-1|-1|-1|-1|-1.000000|13689|13709|0.998833|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|3276|3305|5760|5772|-1|-1|
CMSprovider_1|0|Dict_1to1|7|14|8_HCPCS_DRUG_INDICATOR|15_NPPES_PROVIDER_COUNTRY|string|string|327683|393218|2119|545|154.64|721.501|10301|34926|31.8108|11.2586|16.9771|Dict_1to1|7|14|31.838613|11.261506|31.838613|827.827368|0|34442|BP|-1|1|9|49|49|392|416|0.942308|16|16|0.250000|55|74|0.783784|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9|
CMSprovider_1|0|Dict_1toN|8|3|9_LINE_SRVC_CNT|4_BENE_DAY_SRVC_CNT|double|integer|524288|262144|87270|43439|6.00765|6.03476|81706|68805|6.41676|3.80996|1.1515|Dict_1toN|8|3|6.417469|3.810454|6.417469|6.042691|0|25414|BP|-1|1263|1210|-1|-1|-1|-1|-1.000000|19176|19184|0.999374|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|19132|19169|5056|5068|-1|-1|
CMSprovider_1|0|Dict_1toN|12|16|13_NPPES_ENTITY_CODE|17_NPPES_PROVIDER_STATE|string|string|327683|393218|2140|20875|153.123|18.8368|10322|33512|31.7461|11.7336|1.90458|Dict_1toN|12|16|31.773781|11.736800|31.773781|18.889273|0|12686|BP|-1|2|58|-1|-1|-1|-1|-1.000000|431|452|0.964602|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|20356|20381|12|24|-1|-1|
CMSprovider_1|0|Dict_1toN|17|18|18_NPPES_PROVIDER_STREET1|19_NPPES_PROVIDER_STREET2|string|string|1417689|574745|262693|134240|5.39675|4.28147|269587|152459|5.25874|3.76983|1.06327|Dict_1toN|17|18|5.258919|3.984367|5.258919|4.921268|0|27462|BP|-1|7285|2535|-1|-1|-1|-1|-1.000000|66458|75657|0.999789|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|38889|21168|29409|29144|29156|-1|-1|
CMSprovider_1|0|Dict_1to1|19|13|20_NPPES_PROVIDER_ZIP|14_NPPES_PROVIDER_CITY|integer|string|262144|856974|128253|49750|2.04396|17.2256|130225|111579|2.01301|7.68042|1.35843|Dict_1to1|19|13|2.013379|7.681043|2.013379|17.249879|0|61890|BP|-1|6757|1599|203|203|1624|1648|0.985437|27040|27040|0.999556|21004|21023|0.999239|-1.000000|-1|-1|-1|-1|18|1|-1|-1|-1|-1|-1|9|
CMSprovider_1|0|Dict_1toN|20|15|21_Number of Records|16_NPPES_PROVIDER_GENDER|integer|string|262144|327580|2101|2512|124.771|130.406|4|10661|65536|30.7269|2.31194|Dict_1toN|20|15|65536.000000|30.784701|126.700822|134.034370|-2065|8197|BP|-1|1|2|-1|-1|-1|-1|-1.000000|10|30|0.466667|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|104|2408|2444|8|20|-1|-1|
CMSprovider_1|0|Dict_1to1|21|9|22_PLACE_OF_SERVICE|10_MEDICARE_PARTICIPATION_INDICATOR|string|string|327683|327683|2640|1617|124.122|202.649|10822|18010|30.2793|18.1945|6.77284|Dict_1to1|21|9|30.304541|18.203600|30.304541|211.818358|0|16454|BP|-1|2|2|188|188|1504|1528|0.984293|20|20|0.400000|11|30|0.466667|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9|
CMSprovider_1|0|Dict_1toN|22|11|23_PROVIDER_TYPE|12_NPPES_CREDENTIALS|string|string|1308794|476945|39126|40319|33.4507|11.8293|45448|77944|28.7976|6.11907|1.55318|Dict_1toN|22|11|28.803319|6.346151|28.803319|12.879962|0|38125|BP|-1|73|436|-1|-1|-1|-1|-1.000000|7808|8276|0.998067|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1386|28908|31717|296|308|-1|-1|
CommonGovernment_1|0|Dict_1to1|3|4|4_ag_name|5_agency_code|string|string|3538948|393220|26971|452|131.213|869.956|40481|40921|87.4224|9.60925|2.96838|Dict_1to1|3|4|87.422445|9.609247|87.422445|947.518072|0|40506|BP|-1|39|39|0|0|0|-1|-1.000000|168|168|0.928571|235|254|0.937008|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1toN|6|54|7_award_type|55_whocanuse|string|string|1163451|2225495|12109|17742|96.0815|125.437|14291|42307|81.4114|52.6035|1.89602|Dict_1toN|6|54|81.411448|53.596681|81.411448|131.181550|0|24558|BP|-1|5|75|-1|-1|-1|-1|-1.000000|3743|3708|0.995685|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|2552|13180|13980|24|36|-1|-1|
CommonGovernment_1|0|Equality|9|10|10_baseandalloptionsvalue|11_baseandexercisedoptionsvalue|double|double|524288|524288|286429|65805|1.83043|7.9673|286405|294649|1.83058|1.77936|1.64962|Equality|9|10|1.830583|1.779365|1.830583|7.970204|0|228868|PSEUDODECIMAL|-1|33920|35778|5480|5480|65781|65784|0.999635|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1toN|11|47|12_bureau_code|48_refidvid_agencyid|string|string|393220|471477|24431|15387|16.0951|30.6413|29641|41684|13.2661|11.3107|1.79128|Dict_1toN|11|47|13.266084|11.310743|13.266084|30.679138|0|26316|BP|-1|71|109|-1|-1|-1|-1|-1.000000|2466|2461|0.993499|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12596|12608|288|300|-1|-1|
CommonGovernment_1|0|Equality|13|7|14_cd_contactiontype|8_award_type_code|string|string|327684|327684|14252|21|22.9921|15604|14228|14228|23.0309|23.0309|1.99369|Equality|13|7|23.030925|23.030925|23.030925|15603.809524|0|14206|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1to1|14|12|15_co_name|13_bureau_name|string|string|3145681|2883588|152293|12470|20.6555|231.242|156335|60307|20.1214|47.8151|1.31487|Dict_1to1|14|12|20.122571|47.815146|20.122571|232.378757|0|47898|BP|-1|1486|136|57|57|456|480|0.950000|5956|5956|0.997985|5985|6004|0.997335|-1.000000|-1|-1|-1|-1|1|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1to1|16|26|17_code|27_funding_agency|string|string|393220|524256|27409|786|14.3464|666.992|41423|41987|9.49279|12.4862|2.95833|Dict_1to1|16|26|9.492794|12.492101|9.492794|743.625532|0|41262|BP|-1|44|45|18|18|144|168|0.857143|188|188|0.936170|361|380|0.957895|-1.000000|-1|-1|-1|-1|0|9|-1|-1|-1|-1|-1|20|
CommonGovernment_1|0|Dict_1toN|19|1|20_contractingofficeagencyid|2_a_aid_acontid_agencyid|string|string|524292|524292|37353|4514|14.0361|116.148|57915|62986|9.05278|8.32395|2.88774|Dict_1toN|19|1|9.052784|8.323813|9.052784|117.396328|0|58520|BP|-1|138|131|-1|-1|-1|-1|-1.000000|1328|1348|0.988131|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2564|2580|556|568|-1|-1|
CommonGovernment_1|0|Equality|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|60294|21|4.34776|12483|60270|60270|4.34949|4.34949|1.99851|Equality|20|21|4.349494|4.349494|4.349494|12483.047619|0|60249|RLE|-1|536|536|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1toN|24|23|25_fk_rec_mat|24_fk_epa_des_prod|integer|integer|262144|262144|24953|11682|10.5055|22.44|29589|29101|8.85951|9.00808|1.60202|Dict_1toN|24|23|10.702813|10.265262|10.702813|32.086169|0|17367|BP|-1|5|7|-1|-1|-1|-1|-1.000000|88|108|0.888889|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|5384|4193|8040|11520|24|36|-1|-1|
CommonGovernment_1|0|Dict_1to1|28|55|29_funding_agency_name|56_year|string|string|2883588|524292|29281|1358|98.4798|386.077|39475|10283|73.0485|50.9863|1.62401|Dict_1to1|28|55|73.048461|50.986288|73.048461|404.234387|0|8986|BP|-1|42|2|136|136|1088|1112|0.978417|180|180|0.933333|17|36|0.555556|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1toN|32|30|33_level1_category|31_gsaotherdollar|string|double|1793319|524288|17528|37274|102.312|14.0658|11506|55509|155.859|9.4451|1.22286|Dict_1toN|32|30|155.859465|9.445099|155.859465|14.079381|0|18271|BP|-1|10|3071|-1|-1|-1|-1|-1.000000|25456|25468|0.999529|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|11720|11732|44|56|-1|-1|
CommonGovernment_1|0|Dict_1toN|33|45|34_level2_category|46_psc_key|string|integer|1936071|262144|33421|38154|57.9298|6.87068|33175|57213|58.3593|4.5819|1.26284|Dict_1toN|33|45|58.359337|4.581816|58.359337|6.878615|0|19103|BP|-1|47|774|-1|-1|-1|-1|-1.000000|3096|3108|0.996139|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|34804|34824|192|204|-1|-1|
CommonGovernment_1|0|Dict_1to1|34|35|35_naics_code|36_naics_name|string|string|655364|2555908|75325|29061|8.70048|87.9498|84371|102170|7.76765|25.0162|1.78703|Dict_1to1|34|35|7.767645|25.016228|7.767645|88.061880|0|73146|BP|-1|688|673|0|0|0|-1|-1.000000|2764|2764|0.995658|26248|26267|0.999391|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|41|43|42_prod_or_serv_code|44_psc_code|string|string|524292|524292|83567|21|6.27391|24966.3|83543|83543|6.27571|6.27571|1.99892|Equality|41|43|6.275714|6.275714|6.275714|24966.095238|0|83521|DICT|-1|774|774|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1to1|44|42|45_psc_code_description|43_prod_or_serv_code_desc|string|string|3211051|2555908|106442|31160|30.1671|82.0253|117352|104517|27.3626|24.4545|1.6124|Dict_1to1|44|42|27.362559|24.454472|27.362559|82.122803|0|73394|BP|-1|774|718|0|0|0|-1|-1.000000|3108|3108|0.996139|28003|28022|0.999429|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1to1|49|22|50_short_name|23_description|string|string|530086|2864853|27501|2113|19.2752|1355.82|37603|39706|14.0969|72.1516|2.61056|Dict_1to1|49|22|14.096907|72.151640|14.096907|1379.986994|0|37630|BP|-1|44|44|0|0|0|-1|-1.000000|188|188|0.936170|1876|1895|0.991557|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Dict_1to1|50|18|51_signeddate|19_contract_signeddate|string|string|1507332|1572868|67355|3926|22.3789|400.629|66193|66331|22.7718|23.7124|1.85918|Dict_1to1|50|18|22.771773|23.712412|22.771773|404.440216|0|62442|BP|-1|138|138|0|0|0|-1|-1.000000|564|564|0.978723|3313|3332|0.995198|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
