Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Dict_1toN|6|7|7_Number of Records|8_Producto_ID|integer|integer|262144|262144|2101|60266|124.771|4.34978|4|68525|65536|3.82552|1.0988|Dict_1toN|6|7|65536.000000|3.825524|126.700822|4.499399|-2065|10263|BP|-1|1|242|-1|-1|-1|-1|-1.000000|968|980|0.987755|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|57268|59248|8|20|-1|-1|
Bimbo_1|0|Dict_1toN|11|10|12_Venta_uni_hoy|11_Venta_hoy|integer|double|262144|524288|50093|73202|5.23315|7.16221|39936|104724|6.5641|5.00638|1.17328|Dict_1toN|11|10|6.564103|5.006331|5.722044|7.566138|-5877|35430|-1|-1|176|2113|-1|-1|-1|-1|-1.000000|28104|19708|0.999391|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40464|52756|708|720|-1|-1|
Bimbo_1|0|Dict_1toN|11|3|12_Venta_uni_hoy|4_Demanda_uni_equil|integer|integer|262144|262144|50093|9238|5.23315|28.3767|39936|39868|6.5641|6.5753|1.34506|Dict_1toN|11|3|6.564103|6.575298|5.722044|12.317639|-5877|18586|BP|-1|176|176|-1|-1|-1|-1|-1.000000|4704|1284|0.990654|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|15852|7216|708|720|-1|-1|
CityMaxCapita_1|0|Dict_1toN|14|26|15_Language|27_Twitter Client|string|string|393571|1410658|3246|23896|121.248|59.0332|19216|50557|20.4814|27.9023|2.57067|Dict_1toN|14|26|20.481422|27.902328|20.481422|54.966412|0|24893|BP|-1|21|46|-1|-1|-1|-1|-1.000000|810|1690|0.990533|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|24748|22088|88|100|-1|-1|
CityMaxCapita_1|0|Dict_1toN|16|13|17_Listed Number|14_LPF|integer|double|262144|524288|55630|216534|4.71228|2.42127|42969|146265|6.10077|3.58451|0.695294|Dict_1toN|16|13|6.102048|3.584508|5.830475|5.750916|-2001|55099|BP|-1|613|6538|-1|-1|-1|-1|-1.000000|63504|141212|0.999915|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|25188|72836|2456|2468|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|11.207686|0|48445|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|8936|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|22|24_State|23_State_Country|string|string|388154|1142397|33945|152706|11.4348|7.48102|43423|209191|8.9389|5.46102|1.3534|Dict_1toN|23|22|8.947145|5.461363|8.947145|8.824801|0|79725|-1|-1|50|5751|-1|-1|-1|-1|-1.000000|104143|104163|0.999846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|2|25088|48309|204|216|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|2|24_State|3_City|string|string|388154|660352|33945|121683|11.4348|5.42682|43423|135033|8.9389|4.8903|1.14668|Dict_1toN|23|2|8.947145|4.892040|8.947145|7.321706|0|44794|-1|-1|50|4536|-1|-1|-1|-1|-1.000000|65333|76193|0.999790|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|21554|24636|45256|204|216|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|1|24_State|2_City_State|string|string|388154|806374|33945|136500|11.4348|5.9075|43423|161893|8.9389|4.98091|1.20459|Dict_1toN|23|1|8.947145|4.981892|8.947145|6.828123|0|43765|-1|-1|50|5292|-1|-1|-1|-1|-1.000000|93314|93334|0.999829|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|23966|24560|42932|204|216|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|8|24_State|9_Followers|string|integer|388154|262144|33945|204114|11.4348|1.2843|43423|97136|8.9389|2.69873|0.590438|Dict_1toN|23|8|8.947145|2.698732|8.947145|3.204773|0|15338|-1|-1|50|5278|-1|-1|-1|-1|-1.000000|48312|122020|0.999902|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|0|33264|81860|204|216|-1|-1|
