Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Equality|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|10997|6.57134|23.8378|39868|39936|6.5753|6.5641|1.5682|Equality|3|11|6.575298|6.564103|6.575298|16.987013|0|24503|PFOR|-1|176|176|1402|1369|77|10976|0.997813|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CityMaxCapita_1|0|Equality|17|21|18_Long Domain|22_Short Domain|string|string|383796|372891|90922|53422|4.22116|6.9801|90898|84607|4.22227|4.40733|1.21588|Equality|17|21|4.641440|4.880900|4.641440|6.580292|0|19730|DICT|-1|1086|969|2605|2232|274|45192|0.999380|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|-1|-1|-1|-1|-1|8209|
CityMaxCapita_1|0|Equality|22|1|23_State_Country|2_City_State|string|string|1142397|806374|209215|53|5.4604|15214.6|209191|161893|5.46102|4.98091|1.77325|Equality|22|1|5.461363|4.981892|5.461363|193.571429|0|157695|DICT|-1|5751|5292|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|23966|-1|-1|-1|-1|-1|32|
CommonGovernment_1|0|Equality|7|13|8_award_type_code|14_cd_contactiontype|string|string|327684|327684|14252|21|22.9921|15604|14228|14228|23.0309|23.0309|1.99369|Equality|7|13|23.030925|23.030925|23.030925|77.857143|0|10019|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|9|10|10_baseandalloptionsvalue|11_baseandexercisedoptionsvalue|double|double|524288|524288|286429|65805|1.83043|7.9673|286405|294649|1.83058|1.77936|1.64962|Equality|9|10|1.830583|1.779365|1.830583|8.466019|0|232720|PSEUDODECIMAL|-1|33920|35778|4809|5480|309|65784|0.999635|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|60294|21|4.34776|12483|60270|60270|4.34949|4.34949|1.99851|Equality|20|21|4.349494|4.349494|4.349494|62.285714|0|56061|RLE|-1|536|536|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
CommonGovernment_1|0|Equality|41|43|42_prod_or_serv_code|44_psc_code|string|string|524292|524292|83567|21|6.27391|24966.3|83543|83543|6.27571|6.27571|1.99892|Equality|41|43|6.275714|6.275714|6.275714|124.571429|0|79334|DICT|-1|774|774|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Corporations_1|0|Equality|4|7|5_city|8_crunchbase_account|string|string|262417|276372|262473|16497|0.999787|16.7529|262449|276468|0.999878|0.999653|1.93181|Equality|4|7|0.999985|0.999986|0.999985|62.285714|0|271938|-1|-1|29|265|0|266|21|16384|0.998291|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65270|-1|-1|-1|-1|-1|92|
Corporations_1|0|Equality|4|16|5_city|17_location|string|string|262417|262410|262473|99|0.999787|2650.61|262449|262438|0.999878|0.999893|1.99902|Equality|4|16|0.999985|0.999985|0.999985|62.761905|0|258232|UNCOMPRESSED|-1|29|29|0|1|21|54|0.481481|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|-1|-1|-1|-1|-1|24|
Corporations_1|0|Equality|12|2|13_industries|3_angelco_account|string|string|262526|263249|2381|1482|110.259|177.631|2357|263269|111.381|0.999924|68.7616|Equality|12|2|112.527218|0.999985|112.527218|62.285714|0|259026|DICT|-1|13|39|0|39|21|1445|0.980623|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|65497|-1|-1|-1|-1|-1|16|
