Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
CommonGovernment_1|0|Dict_1toN|3|4|4_ag_name|5_agency_code|string|string|3538948|393220|26971|2516|131.213|156.288|40481|40921|87.4224|9.60925|2.76061|Dict_1toN|3|4|87.422445|9.609247|87.422445|159.586039|0|38457|BP|-1|39|39|-1|-1|-1|-1|-1.000000|234|254|0.937008|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|160|172|-1|-1|
CommonGovernment_1|0|Dict_1toN|6|30|7_award_type|31_gsaotherdollar|string|double|1163451|524288|12109|37458|96.0815|13.9967|14291|55509|81.4114|9.4451|1.40819|Dict_1toN|6|30|81.411448|9.445099|81.411448|15.796565|0|22319|-1|-1|5|3071|-1|-1|-1|-1|-1.000000|25048|24916|0.999518|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|8100|12488|24|36|-1|-1|
CommonGovernment_1|0|Dict_1toN|6|23|7_award_type|24_fk_epa_des_prod|string|integer|1163451|262144|12109|12198|96.0815|21.4907|14291|29101|81.4114|9.00808|1.78516|Dict_1toN|6|23|81.411448|10.265262|81.411448|53.216403|0|20611|BP|-1|5|7|-1|-1|-1|-1|-1.000000|748|96|0.875000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|4193|4136|12048|24|36|-1|-1|
CommonGovernment_1|0|Dict_1toN|7|24|8_award_type_code|25_fk_rec_mat|string|integer|327684|262144|12038|14958|27.2208|17.5253|14228|29589|23.0309|8.85951|1.62309|Dict_1toN|7|24|23.030925|10.702813|23.030925|44.146851|0|18555|-1|-1|5|5|-1|-1|-1|-1|-1.000000|660|72|0.833333|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|5384|5236|14832|24|36|-1|-1|
CommonGovernment_1|0|Dict_1toN|7|13|8_award_type_code|14_cd_contactiontype|string|string|327684|327684|12038|2171|27.2208|150.937|14228|14228|23.0309|23.0309|2.00267|Dict_1toN|7|13|23.030925|23.030925|23.030925|154.640868|0|12109|BP|-1|5|5|-1|-1|-1|-1|-1.000000|25|45|0.644444|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|24|36|-1|-1|
CommonGovernment_1|0|Dict_1toN|12|1|13_bureau_name|2_a_aid_acontid_agencyid|string|string|2883588|524292|42225|4518|68.291|116.045|60307|62986|47.8151|8.32395|2.63768|Dict_1toN|12|1|47.815146|8.323813|47.815146|83.194541|0|56684|-1|-1|136|131|-1|-1|-1|-1|-1.000000|3608|1348|0.988131|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2128|2592|548|560|-1|-1|
CommonGovernment_1|0|Dict_1toN|12|19|13_bureau_name|20_contractingofficeagencyid|string|string|2883588|524292|42225|3782|68.291|138.628|60307|57915|47.8151|9.05278|2.56965|Dict_1toN|12|19|47.815146|9.052784|47.815146|140.862977|0|54193|-1|-1|136|138|-1|-1|-1|-1|-1.000000|1104|1124|0.985765|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2080|548|560|-1|-1|
CommonGovernment_1|0|Dict_1toN|12|14|13_bureau_name|15_co_name|string|string|2883588|3145681|42225|114038|68.291|27.5845|60307|156335|47.8151|20.1214|1.38639|Dict_1toN|12|14|47.815146|20.122571|47.815146|30.002299|0|51478|-1|-1|136|1486|-1|-1|-1|-1|-1.000000|73246|71731|0.999777|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1|31036|41729|548|560|-1|-1|
CommonGovernment_1|0|Dict_1toN|12|11|13_bureau_name|12_bureau_code|string|string|2883588|393220|42225|3486|68.291|112.8|60307|29641|47.8151|13.2661|1.96775|Dict_1toN|12|11|47.815146|13.266084|47.815146|48.641762|0|21557|BP|-1|136|71|-1|-1|-1|-1|-1.000000|5466|836|0.980861|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|548|560|-1|-1|
CommonGovernment_1|0|Dict_1toN|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|59029|6406|4.44094|40.9216|60270|60270|4.34949|4.34949|1.84213|Dict_1toN|20|21|4.349494|4.349494|4.300192|41.204653|-691|53908|BP|-1|536|536|-1|-1|-1|-1|-1.000000|2144|2156|0.994434|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2052|2072|2148|2160|-1|-1|
