Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|7680|6.57134|34.1333|39868|39936|6.5753|6.5641|1.67754|Numerical|3|11|6.575298|6.564103|6.575298|19.704149|0|26632|PFOR|BP|176|176|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999993|0|2000|0|2000|0|0|13304|7656|-1|-1|-1|-1|
CommonGovernment_1|0|Numerical|20|21|21_count_fetched|22_count_total|integer|integer|262144|262144|60294|18504|4.34776|14.1669|60270|60270|4.34949|4.34949|1.52973|Numerical|20|21|4.349494|4.349494|4.349494|10.926309|0|36278|RLE|BP|536|536|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|1.000000|0|47374150|0|47374150|0|0|23992|18480|-1|-1|-1|-1|
Corporations_1|0|Numerical|11|0|12_id|1_Id1|integer|integer|262144|262144|172700|165716|1.51792|1.58189|172676|155944|1.51813|1.68101|0.971053|Numerical|11|0|1.518126|1.681014|1.518126|2.164833|0|34852|PFOR|BP|65536|65536|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.904436|414171|3724739|135|903485|0|0|121092|165692|-1|-1|-1|-1|
Eixo_1|0|Numerical|9|6|12_ch_min_financiavel|9_ch_da_oferta|integer|integer|262144|262144|34165|62788|7.67288|4.17507|34141|58281|7.67828|4.49793|0.953266|Numerical|9|6|7.725341|4.497932|7.725341|5.673621|0|12077|DICT|BP|10|108|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.758055|0|1200|160|1870|1396|0|46204|62764|-1|-1|-1|-1|
IGlocations1_1|0|Numerical|0|10|1_CENSUS2010POP|11_POPESTIMATE2011|integer|integer|262144|262144|122763|141448|2.13537|1.85329|122739|122544|2.13578|2.13918|0.92836|Numerical|0|10|2.140580|2.139183|2.140580|2.745193|0|27052|PFOR|BP|13250|13211|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999924|0|37253956|0|37701901|129|0|95492|141424|-1|-1|-1|-1|
IGlocations1_1|0|Numerical|5|9|6_ESTIMATESBASE2010|10_POPESTIMATE2010|integer|integer|262144|262144|122504|125000|2.13988|2.09715|122479|122484|2.14032|2.14023|0.989733|Numerical|5|9|2.140300|2.140231|2.140300|3.584140|0|49344|PFOR|BP|13267|13270|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|1.000000|0|37254503|0|37336011|0|0|73140|124976|-1|-1|-1|-1|
IGlocations1_1|0|Numerical|12|13|13_POPESTIMATE2013|14_POPESTIMATE2014|integer|integer|262144|262144|122672|141420|2.13695|1.85366|122648|122680|2.13737|2.13681|0.928949|Numerical|12|13|2.137369|2.136811|2.137369|2.475392|0|16780|-1|BP|13263|13321|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999999|0|38431393|0|38802500|0|0|105900|141396|-1|-1|-1|-1|
IGlocations1_1|0|Numerical|12|11|13_POPESTIMATE2013|12_POPESTIMATE2012|integer|integer|262144|262144|122672|149560|2.13695|1.75277|122648|122575|2.13737|2.13864|0.900787|Numerical|12|11|2.137369|2.138624|2.137369|2.475579|0|16683|PFOR|BP|13263|13262|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999998|0|38431393|0|38062780|0|0|105892|149536|-1|-1|-1|-1|
Medicare1_1|0|Numerical|1|0|2_BENE_COUNT_GE65|1_BENE_COUNT|integer|integer|262144|262144|57076|60568|4.59289|4.32809|57052|62016|4.59483|4.22704|1.0121|Numerical|1|0|4.594826|4.227038|4.594826|4.633484|0|5440|PFOR|BP|321|428|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.927777|0|752|11|1012|0|0|56576|60544|-1|-1|-1|-1|
MLB_1|0|Numerical|0|20|1_AB|21_PA|integer|integer|262144|262144|59072|28700|4.4377|9.13394|59047|59260|4.43958|4.42362|1.34789|Numerical|0|20|4.439507|4.423625|4.439507|8.615223|0|28832|-1|BP|230|237|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999574|0|246|1|247|0|0|30428|28676|-1|-1|-1|-1|
