Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1to1|1|0|2_F2|1_F1|string|string|557506|458756|58459|11017|9.5367|41.6407|56892|18022|9.79937|25.4553|1.07827|Dict_1to1|1|0|9.799202|25.455332|9.799202|39.698512|0|6466|BP|-1|74|5|1400|1325|11200|10624|0.997741|308|308|0.961039|36|55|0.709091|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Arade_1|1|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|546190|17104|49667|26.8216|10.997|18326|57889|25.0331|9.43513|1.14144|Dict_1toN|0|1|25.033068|9.435126|25.033068|10.700376|0|6845|BP|-1|5|74|-1|-1|-1|-1|-1.000000|10622|741|0.978408|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40380|48872|24|36|-1|-1|
Arade_1|2|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|548667|17592|51395|26.0775|10.6755|18422|58225|24.9026|9.42322|1.11104|Dict_1toN|0|1|24.902616|9.423220|24.902616|10.781431|0|7335|BP|-1|5|74|-1|-1|-1|-1|-1.000000|10668|741|0.978408|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40180|50600|24|36|-1|-1|
Arade_1|3|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|547249|23424|50335|19.5849|10.8721|19146|58461|23.9609|9.36092|1.05217|Dict_1toN|0|1|23.960932|9.360924|23.960932|10.765836|0|7629|BP|-1|5|74|-1|-1|-1|-1|-1.000000|10642|741|0.978408|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40148|49540|24|36|-1|-1|
Arade_1|4|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|541141|16448|49335|27.8913|10.9687|18314|58352|25.0495|9.27374|1.16544|Dict_1toN|0|1|25.049470|9.273576|25.049470|10.713966|0|7844|BP|-1|5|74|-1|-1|-1|-1|-1.000000|10530|741|0.978408|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39936|48540|24|36|-1|-1|
Arade_1|6|DFOR|0|9|1_F1|11_WNET (bin)|string|integer|458756|262144|18180|25868|25.2341|10.1339|18502|25808|24.7949|10.1575|1.00595|DFOR|0|9|24.794941|10.157471|24.794941|11.343805|0|2699|BP|BP|5|11|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|10|0|0|23088|25820|-1|-1|-1|-1|
Arade_1|7|Dict_1toN|0|1|1_F1|2_F2|string|string|458756|546782|18924|50663|24.242|10.7925|18910|58313|24.26|9.37667|1.10973|Dict_1toN|0|1|24.259968|9.376674|24.259968|10.726474|0|7338|-1|-1|5|74|-1|-1|-1|-1|-1.000000|10633|741|0.978408|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40300|49868|24|36|-1|-1|
Arade_1|7|DFOR|0|9|1_F1|11_WNET (bin)|string|integer|458756|262144|18924|26456|24.242|9.90868|18910|26396|24.26|9.9312|0.998369|DFOR|0|9|24.259968|9.931202|24.259968|11.385190|0|3371|BP|BP|5|11|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|10|0|0|23004|26408|-1|-1|-1|-1|
Arade_1|8|DFOR|1|9|2_F2|11_WNET (bin)|string|integer|552818|262144|57623|29416|9.5937|8.91161|58133|28192|9.50954|9.29852|0.991797|DFOR|1|9|9.509538|9.298524|9.509538|10.803379|0|3927|BP|BP|74|11|-1|-1|-1|-1|-1.000000|297|308|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|10|0|0|23968|29092|-1|-1|-1|-1|
Arade_1|9|DFOR|1|9|2_F2|11_WNET (bin)|string|integer|549167|262144|57539|28980|9.54426|9.04569|58285|28644|9.4221|9.15179|1.00474|DFOR|1|9|9.422098|9.151794|9.422098|11.004744|0|4823|BP|BP|74|11|-1|-1|-1|-1|-1.000000|297|308|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|10|0|0|23524|28656|-1|-1|-1|-1|
