Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Motos_1|0|22_InversionQ|524288|88553|80613|1.0985|5.92061|6.50376|double|source|Dict_1toN|20|21|5.920613|4.047900|5.920613|8.897397|0|70595|-1|-1|1231|4631|-1|-1|-1|-1|-1.000000|37048|38244|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|16932|23196|4928|4940|-1|-1||21|22
Motos_1|0|23_InversionUS|524288|129521|66398|1.95068|4.0479|7.89614|double|target|Dict_1toN|20|21|5.920613|4.047900|5.920613|8.897397|0|70595|-1|-1|1231|4631|-1|-1|-1|-1|-1.000000|37048|38244|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|16932|23196|4928|4940|-1|-1||21|22
Motos_1|0|24_Marca|845640|105997|27480|3.85724|7.97796|30.7729|string|target|Dict_1to1|30|22|12.212419|7.977962|12.212419|30.814415|0|78554|-1|-1|1527|1171|0|0|0|-1|-1.000000|6120|6120|0.998039|21311|21330|0.999250|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|23
Motos_1|0|25_Medio|1023017|13733|10132|1.35541|74.4933|100.969|string|source|Dict_1to1|23|38|74.487913|32.041313|74.487913|8066.030769|0|16298|BP|-1|4|3|0|0|0|-1|-1.000000|28|28|0.571429|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||24|39
Motos_1|0|26_Mes|720900|11|35|0.314286|65536.4|20597.1|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|27_NumAnuncios|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|28_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|29_Plgs|262144|2828|2852|0.991585|92.6959|91.9158|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|30_Posicion_Edicion|262144|29779|34272|0.868902|8.80298|7.64893|integer|target|DFOR|20|28|5.920613|8.802686|5.920613|11.928107|0|7802|-1|BP|1231|97|-1|-1|-1|-1|-1.000000|4925|4936|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|17052|29320|-1|-1|-1|-1||21|29
Motos_1|0|31_PrimeraLinea|3249715|291544|215003|1.356|11.1466|15.1147|string|target|Dict_1to1|6|29|2.642874|11.146568|2.642874|15.131986|0|76786|BP|-1|4611|3098|0|23|0|208|0.884615|18456|18456|0.999350|196290|196309|0.999918|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||6|30
Motos_1|0|32_Producto|1486117|121689|103995|1.17014|12.2124|14.2903|string|source|Dict_1to1|30|22|12.212419|7.977962|12.212419|30.814415|0|78554|-1|-1|1527|1171|0|0|0|-1|-1.000000|6120|6120|0.998039|21311|21330|0.999250|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|23
Motos_1|0|33_SEMANA|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|34_Sector|1267826|31378|12013|2.612|40.4049|105.538|string|target|Dict_1to1|30|32|12.212419|40.404933|12.212419|97.585129|0|18386|BP|-1|1527|20|801|671|6408|5392|0.995549|6120|6120|0.998039|452|471|0.966030|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|33
Motos_1|0|35_Soporte|1244451|90827|62206|1.4601|13.7013|20.0053|string|target|Dict_1toN|17|33|25.218898|13.701333|25.218898|23.634501|0|38173|BP|-1|15|599|-1|-1|-1|-1|-1.000000|12064|12100|0.998678|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|18331|0|40508|50012|64|76|-1|-1||18|34
Motos_1|0|36_Subsector|1797912|56214|14229|3.95066|31.9833|126.355|string|target|Dict_1to1|30|34|12.212419|31.983349|12.212419|123.347420|0|41638|-1|-1|1527|80|801|750|6408|6024|0.996016|6120|6120|0.998039|2036|2055|0.992214|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|35
Motos_1|0|37_Unidad|264431|2633|2657|0.990967|100.43|99.5224|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|38_VER ANUNCIO|3542943|345399|21|16447.6|10.2575|168712|string|target|Equality|8|36|10.257537|10.257537|10.257537|842.571429|0|341194|-1|-1|4684|4684|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||8|37
Motos_1|0|39_Vehiculo|850737|40838|40216|1.01547|20.832|21.1542|string|source|Dict_1to1|37|42|20.831995|38.482885|20.831995|134.653517|0|5258|BP|-1|52|19|200|650|1600|5224|0.995406|220|261|0.796935|272|291|0.945017|-1.000000|-1|-1|-1|-1|0|62796|-1|-1|-1|-1|-1|2184||38|43
Motos_1|0|40_extencion|524292|16363|102|160.422|32.0413|5140.12|string|target|Dict_1to1|23|38|74.487913|32.041313|74.487913|8066.030769|0|16298|BP|-1|4|3|0|0|0|-1|-1.000000|28|28|0.571429|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||24|39
Motos_1|0|41_medio2|393220|13707|10105|1.35646|28.6875|38.9134|string|source|Dict_1toN|39|13|28.687532|7.041392|28.687532|15.271117|0|20063|BP|-1|4|76|-1|-1|-1|-1|-1.000000|304|340|0.964706|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|16824|31357|20|32|-1|-1||40|13
Motos_1|0|42_www1|2293733|10331|2149|4.80735|222.024|1067.35|string|source|Dict_1to1|40|15|222.217884|36.152457|222.217884|3430.727273|0|7229|-1|-1|1|7|0|173|8|1408|0.982955|16|16|0.250000|41|60|0.733333|-1.000000|-1|-1|-1|-1|1|63688|-1|-1|-1|-1|-1|2452||41|15
Motos_1|0|43_www2|3621357|16564|16588|0.998553|218.628|218.312|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|44_Anunciante (grupo)|283311|9546|7990|1.19474|29.6785|35.4582|string|target|Dict_1to1|37|42|20.831995|38.482885|20.831995|134.653517|0|5258|BP|-1|52|19|200|650|1600|5224|0.995406|220|261|0.796935|272|291|0.945017|-1.000000|-1|-1|-1|-1|0|62796|-1|-1|-1|-1|-1|2184||38|43
MulheresMil_1|0|1_Calculation_838513981443702785|640224|128008|43147|2.96679|5.00144|14.8382|string|target|Dict_1to1|22|0|24.031351|5.001437|24.031351|17.462877|0|91346|-1|-1|1992|2608|0|803|0|6448|0.996278|7980|7980|0.998496|28670|28689|0.999442|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||29|0
MulheresMil_1|0|2_Calculation_838513981462429699|1334064|655902|655926|0.999963|2.03394|2.03386|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|3_Codigo Diploma_Certificado|334622|199864|145901|1.36986|1.67425|2.29349|string|target|Dict_1to1|46|2|33.842718|1.745960|33.842718|3.259295|0|88988|-1|-1|694|5246|801|5146|6408|41192|0.999417|2788|2992|0.927807|93459|93478|0.999829|-1.000000|-1|-1|-1|-1|0|60290|-1|-1|-1|-1|-1|8209||53|2
MulheresMil_1|0|4_Cor da Pele|1605080|26557|1852|14.3396|60.4391|866.674|string|target|Dict_1to1|51|3|166.019255|60.750161|166.019255|11889.481481|0|26286|-1|-1|2|7|0|190|0|1544|0.984456|20|20|0.400000|103|122|0.868852|-1.000000|-1|-1|-1|-1|0|1431|-1|-1|-1|-1|-1|136||58|3
MulheresMil_1|0|7_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|8_ch_catalogo_guia|510676|24452|1747|13.9966|20.8848|292.316|string|target|Dict_1to1|16|5|4.529016|21.064016|4.529016|382.815592|0|22910|-1|-1|311|9|0|0|0|-1|-1.000000|1256|1424|0.873596|66|85|0.811765|-1.000000|-1|-1|-1|-1|0|1396|-1|-1|-1|-1|-1|208||18|7
MulheresMil_1|0|9_ch_da_oferta|262144|58305|10798|5.39961|4.49608|24.2771|integer|target|Dict_1to1|22|6|24.031351|4.496081|24.031351|31.115015|0|49880|-1|-1|1992|108|0|290|0|2344|0.989761|7980|7980|0.998496|433|444|0.972973|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||29|8
MulheresMil_1|0|10_ch_max_financiavel|262144|34233|1714|19.9726|7.65764|152.943|integer|target|Dict_1to1|16|7|4.529016|7.704453|4.529016|200.262796|0|32716|-1|-1|311|10|0|0|0|-1|-1.000000|1256|1424|0.873596|41|52|0.769231|-1.000000|-1|-1|-1|-1|0|1396|-1|-1|-1|-1|-1|208||18|9
MulheresMil_1|0|11_ch_maxima_permitida|262144|34765|166|209.428|7.54046|1579.18|integer|target|Dict_1to1|10|8|7.540457|7.540457|7.540457|1913.459854|0|34628|BP|-1|14|14|0|0|0|-1|-1.000000|68|68|0.823529|57|68|0.823529|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||12|10
MulheresMil_1|0|12_ch_min_financiavel|262144|34233|1714|19.9726|7.65764|152.943|integer|target|Dict_1to1|16|9|4.529016|7.704453|4.529016|200.262796|0|32716|-1|-1|311|10|0|0|0|-1|-1.000000|1256|1424|0.873596|41|52|0.769231|-1.000000|-1|-1|-1|-1|0|1396|-1|-1|-1|-1|-1|208||18|11
MulheresMil_1|0|13_ch_minima_do_curso|262144|34765|21229|1.63762|7.54046|12.3484|integer|source|Dict_1to1|10|8|7.540457|7.540457|7.540457|1913.459854|0|34628|BP|-1|14|14|0|0|0|-1|-1.000000|68|68|0.823529|57|68|0.823529|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||12|10
MulheresMil_1|0|14_co_matricula_estudante|262144|145084|116112|1.24952|1.80684|2.25768|integer|target|DFOR|22|11|24.031351|1.808239|24.031351|6.357009|0|103735|-1|BP|1992|64103|-1|-1|-1|-1|-1.000000|7969|7980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5556551|0|1424|33268|108116|-1|-1|-1|-1||29|13
MulheresMil_1|0|15_cod_da_unidade_de_ensino|563472|83125|10528|7.89561|6.77861|53.5213|string|target|Dict_1to1|46|12|33.842718|6.778611|33.842718|64.774342|0|74426|-1|-1|694|696|0|221|0|1792|0.986607|2788|2788|0.995696|5899|5918|0.997296|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||53|14
MulheresMil_1|0|16_cod_ibge_da_ue|262144|74333|4322|17.1988|3.52662|60.6534|integer|target|Dict_1to1|36|13|11.997151|3.526617|11.997151|68.750066|0|70520|-1|-1|560|387|0|57|0|480|0.950000|2252|2252|0.994671|1549|1560|0.992308|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||43|15
MulheresMil_1|0|17_cod_ibge_do_local_da_oferta|720900|81767|8578|9.53218|8.81652|84.0406|string|target|Dict_1to1|36|14|11.997151|8.816515|11.997151|85.122210|0|73298|-1|-1|560|564|0|6|0|72|0.666667|2252|2252|0.994671|6205|6224|0.997429|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||43|16
MulheresMil_1|0|18_codigo_da_oferta|262144|95053|15044|6.31833|2.75787|17.4252|integer|target|DFOR|22|15|24.031351|2.757872|24.031351|15.506891|0|78148|-1|BP|1992|2608|-1|-1|-1|-1|-1.000000|7969|7980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|12|231923|0|0|8936|7048|-1|-1|-1|-1||29|17
MulheresMil_1|0|19_codigo_do_curso|262144|57881|63921|0.905508|4.52902|4.10106|integer|source|Dict_1to1|16|48|4.529016|25.145451|4.529016|191.724475|0|73838|-1|-1|311|306|0|0|0|-1|-1.000000|1256|1256|0.990446|9878|9897|0.998383|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||18|55
MulheresMil_1|0|20_comunidade_quilombola|389820|10221|2199|4.64802|38.1391|177.271|string|source|Dict_1toN|17|62|38.470344|9.374167|38.470344|13.946941|0|11961|BP|-1|1|26|-1|-1|-1|-1|-1.000000|146|166|0.903614|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|24348|35184|8|20|-1|-1||19|71
MulheresMil_1|0|21_cpf aluno|967380|504314|504338|0.999952|1.91821|1.91812|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|25_data_de_conclusao|305916|11485|12468|0.921158|26.6361|24.5361|string|target|Dict_1to1|16|19|4.529016|32.749813|4.529016|63.959022|0|4558|BP|-1|311|23|400|1074|3200|8616|0.997214|1256|1344|0.925595|315|334|0.952096|-1.000000|-1|-1|-1|-1|0|60020|-1|-1|-1|-1|-1|2144||18|24
MulheresMil_1|0|28_desempregado|390147|10508|359|29.2702|37.1286|1086.76|string|target|Dict_1to1|51|20|166.019255|38.130082|166.019255|8481.456522|0|10186|BP|-1|2|2|0|0|0|-1|-1.000000|20|20|0.400000|14|33|0.515152|-1.000000|-1|-1|-1|-1|0|1591|-1|-1|-1|-1|-1|276||58|27
MulheresMil_1|0|29_ds_email|1741350|790749|790773|0.99997|2.20215|2.20209|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|30_ds_identificador_turma|5328039|221712|219106|1.01189|24.0314|24.3172|string|source|DFOR|22|11|24.031351|1.808239|24.031351|6.357009|0|103735|-1|BP|1992|64103|-1|-1|-1|-1|-1.000000|7969|7980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5556551|0|1424|33268|108116|-1|-1|-1|-1||29|13
MulheresMil_1|0|31_ds_tipo_beneficiario|391008|10705|696|15.3807|36.5257|561.793|string|target|Dict_1to1|51|23|166.019255|37.150404|166.019255|1195.743119|0|10198|-1|-1|2|6|0|16|0|152|0.842105|20|20|0.400000|295|314|0.949045|-1.000000|-1|-1|-1|-1|0|1672|-1|-1|-1|-1|-1|180||58|30
MulheresMil_1|0|32_dt_cadastro|1519035|161236|84179|1.91539|9.42119|18.0453|string|target|Dict_1to1|22|24|24.031351|9.421190|24.031351|19.551510|0|83542|-1|-1|1992|2602|0|803|0|6448|0.996278|7980|7980|0.998496|69702|69721|0.999771|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||29|31
MulheresMil_1|0|33_ead|1376260|21|45|0.466667|65536.2|30583.6|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|34_edicao_catalogo_guia|1095968|10593|10617|0.997739|103.462|103.228|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|35_edital|1602704|10240|2218|4.61677|156.514|722.59|string|source|Dict_1toN|27|44|157.870764|29.582372|157.870764|58.735743|0|17125|BP|-1|1|16|-1|-1|-1|-1|-1.000000|259|356|0.955056|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1424|17092|25420|8|20|-1|-1||34|51
MulheresMil_1|0|36_eixo_tecnologico_catalogo_guia|1716773|31435|2038|15.4244|54.6134|842.381|string|target|Dict_1to1|16|28|4.529016|54.977199|4.529016|1056.475692|0|29602|-1|-1|311|14|0|0|0|-1|-1.000000|1256|1424|0.873596|357|376|0.957447|-1.000000|-1|-1|-1|-1|0|1396|-1|-1|-1|-1|-1|208||18|35
MulheresMil_1|0|37_eixo_tecnológico|1724631|30913|1640|18.8494|55.7898|1051.6|string|target|Dict_1to1|16|29|4.529016|55.789830|4.529016|1075.877105|0|29310|-1|-1|311|13|0|0|0|-1|-1.000000|1256|1256|0.990446|335|354|0.954802|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||18|36
MulheresMil_1|0|38_escolaridade do aluno|1610570|34759|1674|20.764|46.3353|962.109|string|target|Dict_1to1|58|30|44.929058|46.485121|44.929058|4955.600000|0|34322|-1|-1|2|8|0|147|0|1200|0.980000|20|20|0.400000|293|312|0.948718|-1.000000|-1|-1|-1|-1|0|1424|-1|-1|-1|-1|-1|112||67|37
MulheresMil_1|0|39_escolaridade_catalogo_guia|271144|2683|2707|0.991134|101.06|100.164|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|40_forma_ingresso|1048061|19961|19985|0.998799|52.5054|52.4424|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|41_instituicao|357596|28520|8159|3.49553|12.5384|43.8284|string|target|Dict_1to1|46|33|33.842718|14.994800|33.842718|107.774563|0|20530|-1|-1|694|53|0|0|0|-1|-1.000000|2788|2920|0.950685|518|537|0.970205|-1.000000|-1|-1|-1|-1|0|48450|-1|-1|-1|-1|-1|4672||53|40
MulheresMil_1|0|42_mantenedora|2538956|51516|13647|3.7749|49.2848|186.045|string|target|Dict_1to1|46|34|33.842718|54.685879|33.842718|407.014428|0|40190|-1|-1|694|73|0|221|0|1792|0.986607|2788|3280|0.846341|3438|3457|0.995372|-1.000000|-1|-1|-1|-1|0|9890|-1|-1|-1|-1|-1|5088||53|41
MulheresMil_1|0|43_municipio_da_ue|1005522|77597|8408|9.22895|12.9583|119.591|string|target|Dict_1to1|36|35|11.997151|12.958259|11.997151|127.040051|0|69682|BP|-1|560|385|0|54|0|456|0.947368|2252|2252|0.994671|5651|5670|0.997178|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||43|42
MulheresMil_1|0|44_municipio_do_local_da_oferta|1006273|83876|74266|1.1294|11.9972|13.5496|string|source|Dict_1to1|36|14|11.997151|8.816515|11.997151|85.122210|0|73298|-1|-1|560|564|0|6|0|72|0.666667|2252|2252|0.994671|6205|6224|0.997429|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||43|16
MulheresMil_1|0|45_no_dependencia_admin|901817|11140|11164|0.99785|80.9531|80.779|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|46_no_modalidade|393684|10379|206|50.3835|37.9308|1911.09|string|target|Dict_1to1|58|38|44.929058|38.344599|44.929058|6906.736842|0|10210|-1|-1|2|2|0|0|0|-1|-1.000000|20|20|0.400000|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|1424|-1|-1|-1|-1|-1|112||67|45
MulheresMil_1|0|47_no_parceiro_demandante|425321|2547|2571|0.990665|166.989|165.43|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|48_no_programa|393684|10379|206|50.3835|37.9308|1911.09|string|target|Dict_1to1|58|40|44.929058|38.344599|44.929058|6906.736842|0|10210|-1|-1|2|2|0|0|0|-1|-1.000000|20|20|0.400000|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|1424|-1|-1|-1|-1|-1|112||67|47
MulheresMil_1|0|49_no_sistema_ensino|978512|9263|9287|0.997416|105.637|105.364|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|50_no_subdependencia_admin|320658|10115|6398|1.58096|31.7012|50.1185|string|target|Dict_1to1|46|42|33.842718|45.322686|33.842718|113.027141|0|4238|BP|-1|694|4|0|0|0|-1|-1.000000|2788|3272|0.848411|37|56|0.714286|-1.000000|-1|-1|-1|-1|0|53834|-1|-1|-1|-1|-1|3040||53|49
MulheresMil_1|0|51_nome aluno|1846724|849269|849293|0.999972|2.17449|2.17443|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|52_nome da sit matricula (situacao detalhada)|1020651|34614|25814|1.3409|29.4867|39.5387|string|target|Dict_1toN|27|44|157.870764|29.582372|157.870764|58.735743|0|17125|BP|-1|1|16|-1|-1|-1|-1|-1.000000|259|356|0.955056|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1424|17092|25420|8|20|-1|-1||34|51
MulheresMil_1|0|53_nome_curso_catalogo_guia|2099148|62025|5232|11.8549|33.8436|401.213|string|target|Dict_1to1|16|45|4.529016|33.957455|4.529016|435.598257|0|56998|-1|-1|311|112|0|0|0|-1|-1.000000|1256|1424|0.873596|3551|3570|0.995518|-1.000000|-1|-1|-1|-1|0|1396|-1|-1|-1|-1|-1|208||18|52
MulheresMil_1|0|54_nome_da_ue|3818237|112822|109677|1.02868|33.843|34.8135|string|source|Dict_1to1|46|2|33.842718|1.745960|33.842718|3.259295|0|88988|-1|-1|694|5246|801|5146|6408|41192|0.999417|2788|2992|0.927807|93459|93478|0.999829|-1.000000|-1|-1|-1|-1|0|60290|-1|-1|-1|-1|-1|8209||53|2
MulheresMil_1|0|55_nome_da_uer|410784|17887|17911|0.99866|22.9655|22.9347|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|56_nome_do_curso|2136961|84984|11183|7.59939|25.1455|191.09|string|target|Dict_1to1|16|48|4.529016|25.145451|4.529016|191.724475|0|73838|-1|-1|311|306|0|0|0|-1|-1.000000|1256|1256|0.990446|9878|9897|0.998383|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||18|55
MulheresMil_1|0|57_nu_telefone|807505|423310|423334|0.999943|1.9076|1.90749|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|58_nu_telefone_celular|390924|11473|1676|6.84547|34.0734|233.248|string|target|Dict_1to1|61|50|167.124363|34.433542|167.124363|418.100535|0|10418|BP|-1|2|65|0|70|0|584|0.958904|20|20|0.400000|903|922|0.982646|-1.000000|-1|-1|-1|-1|0|1428|-1|-1|-1|-1|-1|120||70|57
MulheresMil_1|0|59_oferta_cadastro_online|396620|2389|10151|0.235346|166.019|39.072|string|source|Dict_1to1|51|3|166.019255|60.750161|166.019255|11889.481481|0|26286|-1|-1|2|7|0|190|0|1544|0.984456|20|20|0.400000|103|122|0.868852|-1.000000|-1|-1|-1|-1|0|1431|-1|-1|-1|-1|-1|136||58|3
MulheresMil_1|0|60_pcd|393220|6|30|0.2|65536.7|13107.3|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|61_populacao_campo|389820|10221|173|59.0809|38.1391|2253.29|string|target|Dict_1to1|58|53|44.929058|38.470344|44.929058|9995.384615|0|10094|BP|-1|2|1|0|0|0|-1|-1.000000|20|29|0.275862|7|26|0.384615|-1.000000|-1|-1|-1|-1|0|1700|-1|-1|-1|-1|-1|88||67|60
MulheresMil_1|0|62_povo_indigena|389820|10221|173|59.0809|38.1391|2253.29|string|target|Dict_1to1|58|54|44.929058|38.470344|44.929058|9995.384615|0|10094|-1|-1|2|1|0|0|0|-1|-1.000000|20|29|0.275862|7|26|0.384615|-1.000000|-1|-1|-1|-1|0|1700|-1|-1|-1|-1|-1|88||67|61
MulheresMil_1|0|63_seguro_desenprego|389826|10248|179|57.2514|38.0392|2177.8|string|target|Dict_1to1|58|55|44.929058|38.398936|44.929058|8474.478261|0|10106|-1|-1|2|2|0|0|0|-1|-1.000000|20|20|0.400000|14|33|0.515152|-1.000000|-1|-1|-1|-1|0|1698|-1|-1|-1|-1|-1|96||67|62
MulheresMil_1|0|64_sexo do aluno|326260|18358|18382|0.998694|17.7721|17.7489|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|65_situacao_da_turma|813982|17812|8559|2.08108|45.6985|95.1025|string|target|Dict_1to1|22|57|24.031351|45.698518|24.031351|101.216364|0|9770|-1|-1|1992|4|0|57|0|480|0.950000|7980|7980|0.998496|50|69|0.768116|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||29|64
MulheresMil_1|0|68_st_financiavel|455356|10135|10149|0.998621|44.9291|44.8671|string|source|Dict_1to1|58|30|44.929058|46.485121|44.929058|4955.600000|0|34322|-1|-1|2|8|0|147|0|1200|0.980000|20|20|0.400000|293|312|0.948718|-1.000000|-1|-1|-1|-1|0|1424|-1|-1|-1|-1|-1|112||67|37
MulheresMil_1|0|69_subtipo_curso|1546074|18267|1086|16.8204|84.6375|1423.64|string|target|Dict_1to1|58|59|44.929058|84.637543|44.929058|17371.617978|0|18178|-1|-1|2|3|0|117|0|960|0.975000|20|20|0.400000|57|76|0.789474|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||67|68
MulheresMil_1|0|70_tipo_da_oferta|411464|2651|2675|0.991028|155.211|153.818|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|71_tipo_do_local_da_oferta|393745|2356|10310|0.228516|167.124|38.1906|string|source|Dict_1to1|61|50|167.124363|34.433542|167.124363|418.100535|0|10418|BP|-1|2|65|0|70|0|584|0.958904|20|20|0.400000|903|922|0.982646|-1.000000|-1|-1|-1|-1|0|1428|-1|-1|-1|-1|-1|120||70|57
MulheresMil_1|0|72_total_conf_freq_aluno|341979|36569|35388|1.03337|9.35161|9.6637|string|target|Dict_1toN|17|62|38.470344|9.374167|38.470344|13.946941|0|11961|BP|-1|1|26|-1|-1|-1|-1|-1.000000|146|166|0.903614|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1700|24348|35184|8|20|-1|-1||19|71
MulheresMil_1|0|73_total_freq_aluno|262144|36028|48960|0.735866|7.27612|5.35425|integer|target|DFOR|22|63|24.031351|7.304503|24.031351|10.759040|0|11523|-1|BP|1992|32|-1|-1|-1|-1|-1.000000|7969|7980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|32|0|1486|16396|40964|-1|-1|-1|-1||29|72
MulheresMil_1|0|74_transferencia_renda|394980|2205|2229|0.989233|179.129|177.201|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|75_turno|609881|16507|8058|2.04852|36.9468|75.6864|string|target|Dict_1to1|22|65|24.031351|36.946810|24.031351|76.035532|0|8486|BP|-1|1992|3|0|0|0|-1|-1.000000|7980|7980|0.998496|29|48|0.666667|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||29|74
MulheresMil_1|0|76_uf_da_ue|393220|41489|30659|1.35324|9.47769|12.8256|string|source|Dict_1to1|66|67|9.477693|9.477693|9.477693|1332.949153|0|41194|BP|-1|27|27|0|1|0|32|0.250000|120|120|0.900000|163|182|0.912088|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||75|76
MulheresMil_1|0|77_uf_do_local_da_oferta|393220|41489|364|113.981|9.47769|1080.27|string|target|Dict_1to1|66|67|9.477693|9.477693|9.477693|1332.949153|0|41194|BP|-1|27|27|0|1|0|32|0.250000|120|120|0.900000|163|182|0.912088|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||75|76
MulheresMil_1|0|78_unidade_demandante|399510|10927|2334|4.68166|36.5617|171.17|string|target|Dict_1to1|58|68|44.929058|36.940361|44.929058|803.843058|0|10318|-1|-1|2|12|0|208|0|1688|0.985782|20|20|0.400000|465|484|0.966942|-1.000000|-1|-1|-1|-1|0|1424|-1|-1|-1|-1|-1|112||67|77
