Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Arade_1|0|Dict_1to1|1|0|2_F2|1_F1|string|string|557506|458756|58459|11017|9.5367|41.6407|56892|18022|9.79937|25.4553|1.07827|Dict_1to1|1|0|9.799202|25.455332|9.799202|39.698512|0|6466|BP|-1|74|5|1400|1325|11200|10624|0.997741|308|308|0.961039|36|55|0.709091|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Bimbo_1|0|Equality|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|39892|10997|6.57134|23.8378|39868|39936|6.5753|6.5641|1.5682|Equality|3|11|6.575298|6.564103|6.575298|22.393162|0|28229|PFOR|-1|176|176|1200|1369|117|10976|0.997813|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Bimbo_1|1|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|37328|11104|7.02272|23.6081|37304|37360|7.02724|7.0167|1.54163|Numerical|3|11|7.027236|7.016702|7.027236|19.464211|0|23892|PFOR|BP|98|98|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.992427|0|284|0|284|0|0|13468|11080|-1|-1|-1|-1|
Bimbo_1|2|Numerical|3|11|4_Demanda_uni_equil|12_Venta_uni_hoy|integer|integer|262144|262144|37440|11012|7.00171|23.8053|37416|37452|7.0062|6.99947|1.5452|Numerical|3|11|7.006201|6.999466|7.006201|19.533830|0|24032|PFOR|BP|113|113|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.998057|0|323|0|323|0|0|13420|10988|-1|-1|-1|-1|
Bimbo_1|3|Dict_1toN|6|7|7_Number of Records|8_Producto_ID|integer|integer|262144|262144|2101|62570|124.771|4.18961|4|70001|65536|3.74486|1.08248|Dict_1toN|6|7|65536.000000|3.744861|126.700822|4.670967|-2065|13878|BP|-1|1|264|-1|-1|-1|-1|-1.000000|1056|1068|0.988764|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55040|61464|8|20|-1|-1|
Bimbo_1|3|Dict_1toN|11|10|12_Venta_uni_hoy|11_Venta_hoy|integer|double|262144|524288|47849|65942|5.47857|7.95074|38580|98829|6.79482|5.305|1.20756|Dict_1toN|11|10|6.794816|5.305002|5.878591|7.858740|-6013|32115|BP|-1|129|1554|-1|-1|-1|-1|-1.000000|27632|14060|0.999147|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38544|51332|520|532|-1|-1|
Bimbo_1|3|Equality|11|3|12_Venta_uni_hoy|4_Demanda_uni_equil|integer|integer|262144|262144|47849|16557|5.47857|15.8328|38580|38504|6.79482|6.80823|1.19685|Equality|11|3|6.794816|6.808228|6.794816|11.054852|0|14790|-1|-1|129|131|2701|2064|237|16536|0.998549|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
Bimbo_1|4|Dict_1toN|6|7|7_Number of Records|8_Producto_ID|integer|integer|262144|262144|2101|63566|124.771|4.12397|4|70293|65536|3.7293|1.07051|Dict_1toN|6|7|65536.000000|3.729304|126.700822|4.540548|-2065|12559|BP|-1|1|266|-1|-1|-1|-1|-1.000000|1064|1076|0.988848|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56644|62452|8|20|-1|-1|
Bimbo_1|4|Dict_1toN|11|10|12_Venta_uni_hoy|11_Venta_hoy|integer|double|262144|524288|43221|67574|6.0652|7.75872|36716|96269|7.13978|5.44607|1.20028|Dict_1toN|11|10|7.139776|5.446073|6.107024|7.985135|-6209|30611|BP|-1|96|1434|-1|-1|-1|-1|-1.000000|25872|13172|0.999089|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39380|53984|388|400|-1|-1|
Bimbo_1|4|Equality|11|3|12_Venta_uni_hoy|4_Demanda_uni_equil|integer|integer|262144|262144|43221|15269|6.0652|17.1684|36716|36668|7.13978|7.14912|1.25464|Equality|11|3|7.139776|7.149122|7.139776|18.581560|0|22560|-1|-1|96|95|1500|1903|141|15248|0.998426|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0|
