Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|Dict_1toN|6|7|7_Number of Records|8_Producto_ID|integer|integer|262144|262144|2101|60266|124.771|4.34978|4|68525|65536|3.82552|1.0988|Dict_1toN|6|7|65536.000000|3.825524|126.700822|4.671633|-2065|12411|BP|-1|1|242|-1|-1|-1|-1|-1.000000|968|980|0.987755|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55120|59248|8|20|-1|-1|
Bimbo_1|0|Dict_1toN|11|10|12_Venta_uni_hoy|11_Venta_hoy|integer|double|262144|524288|50093|73202|5.23315|7.16221|39936|104724|6.5641|5.00638|1.17328|Dict_1toN|11|10|6.564103|5.006331|5.722044|7.919041|-5877|38518|-1|-1|176|2113|-1|-1|-1|-1|-1.000000|26504|19708|0.999391|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|38976|52756|708|720|-1|-1|
Bimbo_1|0|Dict_1toN|11|3|12_Venta_uni_hoy|4_Demanda_uni_equil|integer|integer|262144|262144|50093|9238|5.23315|28.3767|39936|39868|6.5641|6.5753|1.34506|Dict_1toN|11|3|6.564103|6.575298|5.722044|14.335776|-5877|21582|BP|-1|176|176|-1|-1|-1|-1|-1.000000|4304|1284|0.990654|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|13256|7216|708|720|-1|-1|
CityMaxCapita_1|0|Dict_1toN|14|9|15_Language|10_Following|string|integer|393571|262144|3246|114374|121.248|2.29199|19216|93092|20.4814|2.81597|0.954838|Dict_1toN|14|9|20.481422|2.815967|20.481422|2.970605|0|4846|BP|-1|21|3875|-1|-1|-1|-1|-1.000000|15900|16908|0.999290|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|72240|97348|88|100|-1|-1|
CityMaxCapita_1|0|Dict_1toN|16|13|17_Listed Number|14_LPF|integer|double|262144|524288|55630|216534|4.71228|2.42127|42969|146265|6.10077|3.58451|0.695294|Dict_1toN|16|13|6.102048|3.584508|5.830475|4.865782|-2001|38514|BP|-1|613|6538|-1|-1|-1|-1|-1.000000|74704|141212|0.999915|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|30572|72836|2456|2468|-1|-1|
CityMaxCapita_1|0|Dict_1toN|19|26|20_Number of Records|27_Twitter Client|integer|string|262144|1410658|2101|22992|124.771|61.3543|4|50557|65536|27.9023|2.01494|Dict_1toN|19|26|65536.000000|27.902328|126.700822|59.956562|-2065|27029|-1|-1|1|46|-1|-1|-1|-1|-1.000000|810|830|0.980723|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22692|22124|8|20|-1|-1|
CityMaxCapita_1|0|Dict_1toN|19|5|20_Number of Records|6_FF Ratio|integer|double|262144|524288|2101|62298|124.771|8.41581|4|57057|65536|9.18885|0.886054|Dict_1toN|19|5|65536.000000|9.188846|126.700822|11.719076|-2065|12319|BP|-1|1|552|-1|-1|-1|-1|-1.000000|4416|4428|0.997290|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40296|57832|8|20|-1|-1|
CityMaxCapita_1|0|Dict_1toN|21|17|22_Short Domain|18_Long Domain|string|string|372891|383796|66421|37013|5.61405|10.3692|84607|90898|4.40733|4.22227|1.69678|Dict_1toN|21|17|4.880900|4.641440|4.880900|11.654197|0|49757|BP|-1|969|1086|-1|-1|-1|-1|-1.000000|21410|21430|0.999253|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|55959|55959|7624|11673|3880|3892|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|22|24_State|23_State_Country|string|string|388154|1142397|33945|152706|11.4348|7.48102|43423|209191|8.9389|5.46102|1.3534|Dict_1toN|23|22|8.947145|5.461363|8.947145|8.496880|0|74729|-1|-1|50|5751|-1|-1|-1|-1|-1.000000|104143|104163|0.999846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|2|30084|48309|204|216|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|1|24_State|2_City_State|string|string|388154|806374|33945|136500|11.4348|5.9075|43423|161893|8.9389|4.98091|1.20459|Dict_1toN|23|1|8.947145|4.981892|8.947145|6.899634|0|44989|-1|-1|50|5292|-1|-1|-1|-1|-1.000000|93314|93334|0.999829|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|23966|23336|42932|204|216|-1|-1|
CityMaxCapita_1|0|Dict_1toN|23|2|24_State|3_City|string|string|388154|660352|33945|121683|11.4348|5.42682|43423|135033|8.9389|4.8903|1.14668|Dict_1toN|23|2|8.947145|4.892040|8.947145|7.087984|0|41820|BP|-1|50|4536|-1|-1|-1|-1|-1.000000|69363|76193|0.999790|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|21554|23580|45256|204|216|-1|-1|
CMSprovider_1|0|Dict_1toN|6|5|7_HCPCS_DESCRIPTION|6_HCPCS_CODE|string|string|4087274|589823|161557|22804|25.2993|25.8649|174255|100977|23.4557|5.84116|1.4929|Dict_1toN|6|5|23.456917|5.841683|23.456917|18.026926|0|68249|BP|-1|1439|1521|-1|-1|-1|-1|-1.000000|13689|13709|0.998833|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|13252|3305|5760|5772|-1|-1|
CMSprovider_1|0|Dict_1toN|7|11|8_HCPCS_DRUG_INDICATOR|12_NPPES_CREDENTIALS|string|string|327683|476945|2119|60507|154.64|7.88248|10301|77944|31.8108|6.11907|1.40908|Dict_1toN|7|11|31.838613|6.346151|31.838613|16.873452|0|46889|-1|-1|1|436|-1|-1|-1|-1|-1.000000|5480|5500|0.997091|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1386|22760|54969|8|20|-1|-1|
CMSprovider_1|0|Dict_1toN|7|14|8_HCPCS_DRUG_INDICATOR|15_NPPES_PROVIDER_COUNTRY|string|string|327683|393218|2119|2221|154.64|177.045|10301|34926|31.8108|11.2586|10.421|Dict_1toN|7|14|31.838613|11.261506|31.838613|29.600873|0|21633|-1|-1|1|9|-1|-1|-1|-1|-1.000000|54|74|0.783784|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|13204|2109|8|20|-1|-1|
CMSprovider_1|0|Dict_1toN|7|4|8_HCPCS_DRUG_INDICATOR|5_BENE_UNIQUE_CNT|string|integer|327683|262144|2119|74603|154.64|3.51385|10301|64393|31.8108|4.071|0.973567|Dict_1toN|7|4|31.838613|4.071571|31.838613|5.087211|0|12854|-1|-1|1|794|-1|-1|-1|-1|-1.000000|3176|3184|0.996231|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|48328|71381|8|20|-1|-1|
CMSprovider_1|0|Dict_1toN|7|16|8_HCPCS_DRUG_INDICATOR|17_NPPES_PROVIDER_STATE|string|string|327683|393218|2119|20799|154.64|18.9056|10301|33512|31.8108|11.7336|1.91173|Dict_1toN|7|16|31.838613|11.736800|31.838613|16.434757|0|9577|-1|-1|1|58|-1|-1|-1|-1|-1.000000|348|368|0.956522|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|23552|20393|8|20|-1|-1|
CMSprovider_1|0|Dict_1toN|7|9|8_HCPCS_DRUG_INDICATOR|10_MEDICARE_PARTICIPATION_INDICATOR|string|string|327683|327683|2119|2681|154.64|122.224|10301|18010|31.8108|18.1945|5.89813|Dict_1toN|7|9|31.838613|18.203600|31.838613|24.461257|0|4605|BP|-1|1|2|-1|-1|-1|-1|-1.000000|10|30|0.466667|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|13360|2613|8|20|-1|-1|
CMSprovider_1|0|Dict_1toN|8|3|9_LINE_SRVC_CNT|4_BENE_DAY_SRVC_CNT|double|integer|524288|262144|87270|43439|6.00765|6.03476|81706|68805|6.41676|3.80996|1.1515|Dict_1toN|8|3|6.417469|3.810454|6.417469|5.750033|0|23206|BP|-1|1263|1210|-1|-1|-1|-1|-1.000000|26840|19184|0.999374|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|13676|19169|5056|5068|-1|-1|
CMSprovider_1|0|Dict_1toN|12|18|13_NPPES_ENTITY_CODE|19_NPPES_PROVIDER_STREET2|string|string|327683|574745|2140|142082|153.123|4.04516|10322|152459|31.7461|3.76983|1.12868|Dict_1toN|12|18|31.773781|3.984367|31.773781|7.367298|0|66237|BP|-1|2|2535|-1|-1|-1|-1|-1.000000|46919|47103|0.999660|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|38889|31064|94937|12|24|-1|-1|
