Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
MLB_1|0|10_GB|262144|49127|51616|0.951779|5.33605|5.07874|integer|target|DFOR|36|9|16.072779|5.335939|16.072779|6.159833|0|6570|BP|BP|16|146|-1|-1|-1|-1|-1.000000|65|76|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|149|0|0|42492|51524|-1|-1|-1|-1||36|9
MLB_1|0|11_GIDP|262144|20540|20564|0.998833|12.7626|12.7477|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|12_HBP|262144|4|2101|0.00190386|65536|124.771|integer|source|Dict_1toN|11|14|65536.000000|6.200996|126.700822|7.423021|-2065|13919|BP|-1|1|696|-1|-1|-1|-1|-1.000000|5568|5580|0.997849|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|427|65036|77983|8|20|-1|-1||11|14
MLB_1|0|13_HR|262144|18416|18440|0.998698|14.2346|14.2161|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|14_H|262144|46856|50941|0.919809|5.59467|5.14603|integer|source|DFOR|13|29|5.594673|5.109223|5.244873|9.080467|0|19313|BP|BP|97|175|-1|-1|-1|-1|-1.000000|389|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|194|0|0|28480|41796|-1|-1|-1|-1||13|29
MLB_1|0|15_ISO|524288|85420|83601|1.02176|6.13777|6.27131|double|target|Dict_1toN|11|14|65536.000000|6.200996|126.700822|7.423021|-2065|13919|BP|-1|1|696|-1|-1|-1|-1|-1.000000|5568|5580|0.997849|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|427|65036|77983|8|20|-1|-1||11|14
MLB_1|0|16_K.|262144|399|423|0.943262|657.003|619.726|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|17_LD.|524288|79173|77845|1.01706|6.62206|6.73502|double|source|DFOR|16|5|6.622055|4.436501|6.622055|5.981063|0|15259|BP|BP|458|232|-1|-1|-1|-1|-1.000000|1833|1844|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|244|0|0|41996|57148|-1|-1|-1|-1||16|5
MLB_1|0|18_LD|262144|40328|43877|0.919115|6.5003|5.97452|integer|source|DFOR|17|30|6.500298|6.076588|6.073631|7.853090|0|6926|BP|BP|63|64|-1|-1|-1|-1|-1.000000|253|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|63|0|0|33128|43540|-1|-1|-1|-1||17|30
MLB_1|0|19_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|20_OBP|524288|87744|86460|1.01485|5.9752|6.06394|double|source|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|21_PA|262144|59260|25452|2.3283|4.42362|10.2995|integer|target|DFOR|0|20|4.439507|4.423625|4.250823|17.423995|0|41594|BP|BP|230|237|-1|-1|-1|-1|-1.000000|921|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|1|247|0|0|14124|24504|-1|-1|-1|-1||0|20
MLB_1|0|22_PU.|524288|74461|70877|1.05057|7.04111|7.39715|double|source|DFOR|21|22|7.041109|8.826397|7.041109|16.313647|0|13631|BP|BP|413|45|-1|-1|-1|-1|-1.000000|1653|1664|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|14416|27760|-1|-1|-1|-1||21|22
MLB_1|0|23_PU|262144|29700|29440|1.00883|8.8264|8.90435|integer|target|DFOR|21|22|7.041109|8.826397|7.041109|16.313647|0|13631|BP|BP|413|45|-1|-1|-1|-1|-1.000000|1653|1664|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|14416|27760|-1|-1|-1|-1||21|22
MLB_1|0|24_SF|262144|16356|16380|0.998535|16.0274|16.0039|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|25_SH|262144|15588|15612|0.998463|16.817|16.7912|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|26_SLG|524288|96016|86855|1.10547|5.46042|6.03636|double|target|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|27_SOL|262144|158|2137|0.0739354|1659.14|122.669|integer|source|Dict_1toN|26|46|1659.139241|4.875238|124.533967|6.564596|-1947|27675|BP|-1|2|1921|-1|-1|-1|-1|-1.000000|15368|15428|0.999222|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|64468|92705|12|24|-1|-1||26|46
MLB_1|0|28_SOS|262144|720|744|0.967742|364.089|352.344|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|29_SO|262144|732|756|0.968254|358.12|346.751|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|30_TB|262144|51308|42212|1.21548|5.10922|6.21018|integer|target|DFOR|13|29|5.594673|5.109223|5.244873|9.080467|0|19313|BP|BP|97|175|-1|-1|-1|-1|-1.000000|389|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|194|0|0|28480|41796|-1|-1|-1|-1||13|29
MLB_1|0|31_X1B|262144|43140|43820|0.984482|6.07659|5.98229|integer|target|DFOR|17|30|6.500298|6.076588|6.073631|7.853090|0|6926|BP|BP|63|64|-1|-1|-1|-1|-1.000000|253|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|63|0|0|33128|43540|-1|-1|-1|-1||17|30
MLB_1|0|32_X2B|262144|29408|29432|0.999185|8.91404|8.90677|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|33_X3B|262144|15720|15744|0.998476|16.6758|16.6504|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|34_batter_name|1089625|224675|218498|1.02827|4.84978|4.98689|string|target|Dict_1toN|3|33|65536.000000|4.849783|126.700822|5.227574|-2065|16236|BP|-1|1|6853|-1|-1|-1|-1|-1.000000|116088|116108|0.999862|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|92324|102352|8|20|-1|-1||3|33
MLB_1|0|35_field|680826|13235|13259|0.99819|51.4413|51.3482|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|36_iBB|262144|4|2101|0.00190386|65536|124.771|integer|source|Dict_1toN|35|41|65536.000000|5.549372|126.700822|6.074476|-2065|8167|BP|-1|1|1211|-1|-1|-1|-1|-1.000000|9688|9700|0.998763|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|76596|84772|8|20|-1|-1||35|41
MLB_1|0|37_league|454715|28291|28305|0.999505|16.0728|16.0648|string|source|DFOR|36|9|16.072779|5.335939|16.072779|6.159833|0|6570|BP|BP|16|146|-1|-1|-1|-1|-1.000000|65|76|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|149|0|0|42492|51524|-1|-1|-1|-1||36|9
MLB_1|0|38_parentteam|450197|39377|41503|0.948775|11.433|10.8473|string|source|Dict_1toN|37|40|11.432994|18.706864|11.432994|40.658014|0|37836|BP|-1|30|211|-1|-1|-1|-1|-1.000000|10034|4872|0.996716|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22068|21348|124|136|-1|-1||37|40
MLB_1|0|39_pwRC.|262144|85884|85908|0.999721|3.0523|3.05145|integer|source|Numerical|38|43|3.080821|3.099032|3.080821|7.416091|0|49241|DICT|BP|970|906|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999668|-139|1420|-130|1418|389|389|35348|36859|-1|-1|-1|-1||38|43
MLB_1|0|40_stand|327684|6825|6849|0.996496|48.0123|47.8441|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|41_teamname|1310977|70080|26374|2.65716|18.7069|49.7072|string|target|Dict_1toN|37|40|11.432994|18.706864|11.432994|40.658014|0|37836|BP|-1|30|211|-1|-1|-1|-1|-1.000000|10034|4872|0.996716|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22068|21348|124|136|-1|-1||37|40
MLB_1|0|42_wOBA|524288|94477|94510|0.999651|5.54937|5.54743|double|target|Dict_1toN|35|41|65536.000000|5.549372|126.700822|6.074476|-2065|8167|BP|-1|1|1211|-1|-1|-1|-1|-1.000000|9688|9700|0.998763|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|76596|84772|8|20|-1|-1||35|41
MLB_1|0|43_wRAA|524288|76233|77037|0.989563|6.87744|6.80566|double|source|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|44_wRC.|262144|85384|36883|2.315|3.07018|7.10745|integer|target|Numerical|38|43|3.080821|3.099032|3.080821|7.416091|0|49241|DICT|BP|970|906|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999668|-139|1420|-130|1418|389|389|35348|36859|-1|-1|-1|-1||38|43
MLB_1|0|45_wRC|524288|76629|73948|1.03626|6.8419|7.08996|double|target|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|46_year|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|47_Calculation_40532458112880653|524288|115750|108175|1.07003|4.52949|4.84667|double|target|Dict_1toN|26|46|1659.139241|4.875238|124.533967|6.564596|-1947|27675|BP|-1|2|1921|-1|-1|-1|-1|-1.000000|15368|15428|0.999222|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|64468|92705|12|24|-1|-1||26|46
MLB_1|0|48_Calculation_40532458117070874|524288|84118|41439|2.02992|6.23277|12.652|double|target|Dict_1toN|7|47|5.609518|6.906796|5.338438|15.754793|-2373|42631|BP|-1|79|528|-1|-1|-1|-1|-1.000000|19424|7196|0.998332|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|13516|33893|320|332|-1|-1||7|47
Motos_1|0|1_Anunciante|891872|102184|38723|2.63885|8.7281|23.0321|string|target|Dict_1to1|6|0|2.642874|8.728098|2.642874|23.178751|0|63706|BP|-1|4611|1086|0|23|0|208|0.884615|18456|18456|0.999350|20010|20029|0.999201|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||6|0
Motos_1|0|2_Aviso|891466|23294|11441|2.03601|38.2702|77.9185|string|target|Dict_1toN|41|1|218.628170|38.270198|218.628170|89.675687|0|13353|BP|-1|4|11|-1|-1|-1|-1|-1.000000|1123|307|0.947883|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|8780|11084|20|32|-1|-1||42|1
Motos_1|0|3_A�o|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|4_Cadena|271729|3586|3148|1.13914|75.775|86.318|string|source|Dict_1toN|3|19|89.561305|2.741146|89.561305|2.873567|0|4407|BP|-1|5|1536|-1|-1|-1|-1|-1.000000|7944|6796|0.998234|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64772|0|83240|90212|24|36|-1|-1||3|20
Motos_1|0|5_Categoria|1745033|77134|25873|2.98125|22.6234|67.4461|string|target|Dict_1toN|34|4|31.983349|22.623396|31.983349|86.366394|0|56929|BP|-1|80|283|-1|-1|-1|-1|-1.000000|7855|7875|0.997968|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12008|17644|324|336|-1|-1||35|4
Motos_1|0|6_Circulacion|271729|3586|3148|1.13914|75.775|86.318|string|source|DFOR|5|10|89.561305|9.013341|89.561305|11.054864|0|5371|BP|BP|5|44|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|43|64772|0|23692|29096|-1|-1|-1|-1||5|10
Motos_1|0|7_Codigo|262144|99189|101413|0.97807|2.64287|2.58492|integer|source|Dict_1to1|6|0|2.642874|8.728098|2.642874|23.178751|0|63706|BP|-1|4611|1086|0|23|0|208|0.884615|18456|18456|0.999350|20010|20029|0.999201|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||6|0
Motos_1|0|8_Cols|262144|2588|2612|0.990812|101.292|100.361|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|9_Concatenar 1|3542943|345399|345423|0.999931|10.2575|10.2568|string|source|Equality|8|36|10.257537|10.257537|10.257537|16865.857143|0|345188|DICT|-1|4684|4684|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||8|37
Motos_1|0|10_Concatenar 2|4739495|455426|373494|1.21937|10.4067|12.6896|string|target|Dict_1toN|29|9|11.146568|10.406706|11.146568|12.859284|0|86860|BP|-1|3098|4683|-1|-1|-1|-1|-1.000000|351764|351784|0.999955|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4388|9284|12396|12408|-1|-1||30|9
Motos_1|0|11_Corte|262144|29084|29144|0.997941|9.01334|8.99478|integer|target|DFOR|5|10|89.561305|9.013341|89.561305|11.054864|0|5371|BP|BP|5|44|-1|-1|-1|-1|-1.000000|21|32|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|43|64772|0|23692|29096|-1|-1|-1|-1||5|10
Motos_1|0|12_De_Npags|262144|33793|35705|0.94645|7.75735|7.34194|integer|source|DFOR|11|28|7.757346|8.802686|7.757346|11.258063|0|6494|BP|BP|44|97|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|23108|29476|-1|-1|-1|-1||11|29
Motos_1|0|13_Dia_Semana|262144|514|538|0.95539|510.008|487.257|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|14_Disco|262144|45438|31747|1.43125|5.76927|8.25728|integer|target|Dict_1toN|39|13|28.687532|7.041392|28.687532|16.402453|0|21247|BP|-1|4|76|-1|-1|-1|-1|-1.000000|424|340|0.964706|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|15520|31357|20|32|-1|-1||40|13
Motos_1|0|15_Duracion|262144|49028|49526|0.989945|5.34682|5.29306|integer|target|Dict_1toN|35|14|103.253026|5.346822|103.253026|6.596145|0|9286|BP|-1|2|216|-1|-1|-1|-1|-1.000000|944|884|0.986425|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|63253|0|38768|48600|12|24|-1|-1||36|14
Motos_1|0|16_Est|264166|9759|4179|2.33525|27.069|63.2127|string|target|Dict_1to1|37|15|20.831995|36.152457|20.831995|141.038975|0|5433|BP|-1|52|7|200|173|1600|1408|0.982955|220|229|0.908297|41|60|0.733333|-1.000000|-1|-1|-1|-1|0|63688|-1|-1|-1|-1|-1|2452||38|15
Motos_1|0|18_Franja|868551|10353|9603|1.0781|83.8937|90.4458|string|source|Dict_1toN|16|42|84.744951|38.482885|84.744951|71.130053|0|3379|BP|-1|5|19|-1|-1|-1|-1|-1.000000|1049|801|0.980025|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|34757|62796|2892|7048|24|36|-1|-1||17|43
Motos_1|0|19_Genero|638139|25748|22038|1.16835|24.784|28.9563|string|source|Dict_1toN|17|33|25.218898|13.701333|25.218898|22.492653|0|35500|BP|-1|15|599|-1|-1|-1|-1|-1.000000|12253|12100|0.998678|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|18331|0|42992|50012|64|76|-1|-1||18|34
Motos_1|0|20_Holding|720900|11|35|0.314286|65536.4|20597.1|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|21_Hora_Pagina|262144|95633|97062|0.985277|2.74115|2.70079|integer|target|Dict_1toN|3|19|89.561305|2.741146|89.561305|2.873567|0|4407|BP|-1|5|1536|-1|-1|-1|-1|-1.000000|7944|6796|0.998234|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64772|0|83240|90212|24|36|-1|-1||3|20
Motos_1|0|22_InversionQ|524288|88553|80613|1.0985|5.92061|6.50376|double|source|Dict_1toN|20|21|5.920613|4.047900|5.920613|8.163682|0|65298|BP|-1|1231|4631|-1|-1|-1|-1|-1.000000|40328|38244|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|18948|23196|4928|4940|-1|-1||21|22
Motos_1|0|23_InversionUS|524288|129521|66398|1.95068|4.0479|7.89614|double|target|Dict_1toN|20|21|5.920613|4.047900|5.920613|8.163682|0|65298|BP|-1|1231|4631|-1|-1|-1|-1|-1.000000|40328|38244|0.999686|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|18948|23196|4928|4940|-1|-1||21|22
Motos_1|0|24_Marca|845640|105997|27480|3.85724|7.97796|30.7729|string|target|Dict_1to1|30|22|12.212419|7.977962|12.212419|30.814415|0|78554|BP|-1|1527|1171|0|0|0|-1|-1.000000|6120|6120|0.998039|21311|21330|0.999250|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|23
Motos_1|0|25_Medio|1023017|13733|10132|1.35541|74.4933|100.969|string|source|Dict_1to1|23|38|74.487913|32.041313|74.487913|8066.030769|0|16298|BP|-1|4|3|0|0|0|-1|-1.000000|28|28|0.571429|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||24|39
Motos_1|0|26_Mes|720900|11|35|0.314286|65536.4|20597.1|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|27_NumAnuncios|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|28_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|29_Plgs|262144|2828|2852|0.991585|92.6959|91.9158|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|30_Posicion_Edicion|262144|29779|29680|1.00334|8.80298|8.83235|integer|target|DFOR|11|28|7.757346|8.802686|7.757346|11.258063|0|6494|BP|BP|44|97|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|23108|29476|-1|-1|-1|-1||11|29
Motos_1|0|31_PrimeraLinea|3249715|291544|276686|1.0537|11.1466|11.7451|string|source|Dict_1toN|29|9|11.146568|10.406706|11.146568|12.859284|0|86860|BP|-1|3098|4683|-1|-1|-1|-1|-1.000000|351764|351784|0.999955|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4388|9284|12396|12408|-1|-1||30|9
Motos_1|0|32_Producto|1486117|121689|103995|1.17014|12.2124|14.2903|string|source|Dict_1to1|30|22|12.212419|7.977962|12.212419|30.814415|0|78554|BP|-1|1527|1171|0|0|0|-1|-1.000000|6120|6120|0.998039|21311|21330|0.999250|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||31|23
Motos_1|0|33_SEMANA|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|34_Sector|1267826|31378|17935|1.74954|40.4049|70.69|string|target|Dict_1toN|40|32|222.217884|40.404933|222.217884|76.499487|0|14805|BP|-1|1|20|-1|-1|-1|-1|-1.000000|451|489|0.967280|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|16096|17408|8|20|-1|-1||41|33
Motos_1|0|35_Soporte|1244451|90827|62206|1.4601|13.7013|20.0053|string|target|Dict_1toN|17|33|25.218898|13.701333|25.218898|22.492653|0|35500|BP|-1|15|599|-1|-1|-1|-1|-1.000000|12253|12100|0.998678|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|18331|0|42992|50012|64|76|-1|-1||18|34
Motos_1|0|36_Subsector|1797912|56214|34564|1.62637|31.9833|52.0169|string|source|Dict_1toN|34|4|31.983349|22.623396|31.983349|86.366394|0|56929|BP|-1|80|283|-1|-1|-1|-1|-1.000000|7855|7875|0.997968|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12008|17644|324|336|-1|-1||35|4
Motos_1|0|37_Unidad|264431|2633|2303|1.14329|100.43|114.82|string|source|Dict_1toN|35|14|103.253026|5.346822|103.253026|6.596145|0|9286|BP|-1|2|216|-1|-1|-1|-1|-1.000000|944|884|0.986425|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|63253|0|38768|48600|12|24|-1|-1||36|14
Motos_1|0|38_VER ANUNCIO|3542943|345399|21|16447.6|10.2575|168712|string|target|Equality|8|36|10.257537|10.257537|10.257537|16865.857143|0|345188|DICT|-1|4684|4684|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||8|37
Motos_1|0|39_Vehiculo|850737|40838|40216|1.01547|20.832|21.1542|string|source|Dict_1to1|37|15|20.831995|36.152457|20.831995|141.038975|0|5433|BP|-1|52|7|200|173|1600|1408|0.982955|220|229|0.908297|41|60|0.733333|-1.000000|-1|-1|-1|-1|0|63688|-1|-1|-1|-1|-1|2452||38|15
Motos_1|0|40_extencion|524292|16363|102|160.422|32.0413|5140.12|string|target|Dict_1to1|23|38|74.487913|32.041313|74.487913|8066.030769|0|16298|BP|-1|4|3|0|0|0|-1|-1.000000|28|28|0.571429|25|44|0.636364|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||24|39
Motos_1|0|41_medio2|393220|13707|10105|1.35646|28.6875|38.9134|string|source|Dict_1toN|39|13|28.687532|7.041392|28.687532|16.402453|0|21247|BP|-1|4|76|-1|-1|-1|-1|-1.000000|424|340|0.964706|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|15520|31357|20|32|-1|-1||40|13
Motos_1|0|42_www1|2293733|10331|2149|4.80735|222.024|1067.35|string|source|Dict_1toN|40|32|222.217884|40.404933|222.217884|76.499487|0|14805|BP|-1|1|20|-1|-1|-1|-1|-1.000000|451|489|0.967280|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|16096|17408|8|20|-1|-1||41|33
Motos_1|0|43_www2|3621357|16564|10306|1.60722|218.628|351.383|string|source|Dict_1toN|41|1|218.628170|38.270198|218.628170|89.675687|0|13353|BP|-1|4|11|-1|-1|-1|-1|-1.000000|1123|307|0.947883|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|8780|11084|20|32|-1|-1||42|1
Motos_1|0|44_Anunciante (grupo)|283311|9546|7903|1.2079|29.6785|35.8485|string|target|Dict_1toN|16|42|84.744951|38.482885|84.744951|71.130053|0|3379|BP|-1|5|19|-1|-1|-1|-1|-1.000000|1049|801|0.980025|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|34757|62796|2892|7048|24|36|-1|-1||17|43
MulheresMil_1|0|1_Calculation_838513981443702785|640224|128008|39703|3.22414|5.00144|16.1253|string|target|Dict_1toN|22|0|24.031351|5.001437|24.031351|16.475566|0|89149|BP|-1|1992|2608|-1|-1|-1|-1|-1.000000|28669|28689|0.999442|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|2200|3012|7972|7984|-1|-1||29|0
MulheresMil_1|0|2_Calculation_838513981462429699|1334064|655902|655926|0.999963|2.03394|2.03386|string|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|3_Codigo Diploma_Certificado|334622|199864|138049|1.44778|1.67425|2.42394|string|target|Dict_1toN|70|2|10.654341|1.745960|10.654341|3.303538|0|90363|BP|-1|92|5246|-1|-1|-1|-1|-1.000000|93458|93478|0.999829|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|60290|7444|44169|372|384|-1|-1||79|2
MulheresMil_1|0|4_Cor da Pele|1605080|26557|1773|14.9786|60.4391|905.29|string|target|Dict_1to1|60|3|155.210864|60.750161|155.210864|920.872060|0|24678|BP|-1|4|7|200|178|1600|1448|0.983425|28|37|0.432432|103|122|0.868852|-1.000000|-1|-1|-1|-1|0|1431|-1|-1|-1|-1|-1|136||69|3
MulheresMil_1|0|7_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MulheresMil_1|0|8_ch_catalogo_guia|510676|24452|13374|1.82832|20.8848|38.1842|string|source|DFOR|5|7|21.064016|7.704453|21.064016|125.487793|0|31936|BP|BP|9|10|-1|-1|-1|-1|-1.000000|37|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|1440|1396|1396|2052|2280|-1|-1|-1|-1||7|9
MulheresMil_1|0|9_ch_da_oferta|262144|58305|30266|1.92642|4.49608|8.66134|integer|target|Dict_1toN|28|6|54.977199|4.496081|54.977199|9.691091|0|31255|BP|-1|14|108|-1|-1|-1|-1|-1.000000|3152|792|0.984848|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1396|0|23820|29384|60|72|-1|-1||35|8
MulheresMil_1|0|10_ch_max_financiavel|262144|34233|2344|14.6045|7.65764|111.836|integer|target|DFOR|5|7|21.064016|7.704453|21.064016|125.487793|0|31936|BP|BP|9|10|-1|-1|-1|-1|-1.000000|37|48|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|1440|1396|1396|2052|2280|-1|-1|-1|-1||7|9
MulheresMil_1|0|11_ch_maxima_permitida|262144|34765|166|209.428|7.54046|1579.18|integer|target|Dict_1to1|10|8|7.540457|7.540457|7.540457|1913.459854|0|34628|BP|-1|14|14|0|0|0|-1|-1.000000|68|68|0.823529|57|68|0.823529|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||12|10
MulheresMil_1|0|12_ch_min_financiavel|262144|34233|13154|2.60248|7.65764|19.9288|integer|target|Dict_1toN|53|9|38.470344|7.704453|38.470344|23.844279|0|23031|BP|-1|1|10|-1|-1|-1|-1|-1.000000|40|48|0.750000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1700|1396|10928|13068|8|20|-1|-1||60|11
MulheresMil_1|0|13_ch_minima_do_curso|262144|34765|21229|1.63762|7.54046|12.3484|integer|source|Dict_1to1|10|8|7.540457|7.540457|7.540457|1913.459854|0|34628|BP|-1|14|14|0|0|0|-1|-1.000000|68|68|0.823529|57|68|0.823529|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||12|10
